number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,user_attrs_n_epochs,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
82,0.4289436340332031,2023-07-10 10:14:08.584646,2023-07-10 10:14:42.738279,0 days 00:00:34.153633,0.00859581727847321,3,0.0002625960671494855,0.033679816038091163,0.6583298869943164,2.399347062019983,3,12.0,0.43660467863082886,0.4364551603794098,0.4415915310382843,,COMPLETE
468,0.4289041757583618,2023-07-10 11:20:40.080865,2023-07-10 11:20:42.324541,0 days 00:00:02.243676,0.041665090570747965,6,0.00035116456324574817,0.020415058370281007,0.7458361847926956,3.3036023496147546,3,,0.4289041757583618,,,,PRUNED
64,0.42887669801712036,2023-07-10 10:11:31.464212,2023-07-10 10:11:33.630568,0 days 00:00:02.166356,0.008016543645962928,4,0.000753377110471844,0.0254773507348944,0.563641044494507,2.930941677521135,3,,0.42887669801712036,,,,PRUNED
161,0.42884448170661926,2023-07-10 10:27:14.046473,2023-07-10 10:27:16.070581,0 days 00:00:02.024108,0.013444296580096398,4,0.00016714935460753602,0.028750394445733046,0.5953236709284498,2.0506852146906187,1,,0.42884448170661926,,,,PRUNED
125,0.4288301467895508,2023-07-10 10:21:48.249444,2023-07-10 10:21:50.304044,0 days 00:00:02.054600,0.00935933663739075,3,5.370069974428737e-06,0.030312488362549003,0.7457108966114221,2.2122572373176084,1,,0.4288301467895508,,,,PRUNED
477,0.42868751287460327,2023-07-10 11:21:51.748157,2023-07-10 11:21:53.992506,0 days 00:00:02.244349,0.09979224589428311,3,0.0002009849596047872,0.01390639177925728,0.4677721045062098,0.8995759617264079,3,,0.42868751287460327,,,,PRUNED
433,0.4285898506641388,2023-07-10 11:14:28.993630,2023-07-10 11:14:31.488993,0 days 00:00:02.495363,0.13088355717819183,4,0.00032981782361026657,0.024188893516109297,0.838295841856442,1.40874564165033,3,,0.4285898506641388,,,,PRUNED
496,0.4284679889678955,2023-07-10 11:23:00.008092,2023-07-10 11:23:03.552440,0 days 00:00:03.544348,0.023063592229794393,3,0.0006038925335909895,0.024430950615601937,0.6228127286440643,1.4391112864418196,3,,0.43716663122177124,0.4284679889678955,,,PRUNED
87,0.42837801575660706,2023-07-10 10:15:30.973368,2023-07-10 10:15:34.076471,0 days 00:00:03.103103,0.04133411946515027,3,7.904537956616094e-05,0.025405336316272762,0.8309558349121409,2.343928878976266,2,,0.4323068857192993,0.42837801575660706,,,PRUNED
213,0.4283132553100586,2023-07-10 10:37:09.778811,2023-07-10 10:37:41.673777,0 days 00:00:31.894966,0.06052901213598161,4,0.00017752471093756124,0.024358857348003003,0.3547053009879175,3.321486939236249,3,11.0,0.4412000775337219,,,,COMPLETE
80,0.4281982183456421,2023-07-10 10:14:03.434490,2023-07-10 10:14:05.514718,0 days 00:00:02.080228,0.048643903022879284,4,0.0016194533004647452,0.022025164979616773,0.6209317654572375,2.263548657147557,3,,0.4281982183456421,,,,PRUNED
145,0.42818278074264526,2023-07-10 10:26:23.033164,2023-07-10 10:26:24.947737,0 days 00:00:01.914573,0.03668953609699152,5,0.000613797229707337,0.023756282593115893,0.549644649053374,1.711592513639625,1,,0.42818278074264526,,,,PRUNED
326,0.4279833436012268,2023-07-10 10:58:56.032685,2023-07-10 10:58:59.218924,0 days 00:00:03.186239,0.0861780144158378,5,0.0007403021632853188,0.029452402707104672,0.5516691578588199,1.8736870575433033,3,,0.4279833436012268,,,,PRUNED
247,0.4279727041721344,2023-07-10 10:44:43.391589,2023-07-10 10:44:46.602448,0 days 00:00:03.210859,0.0020082524473761998,5,0.0003423657240663944,0.01960259116306433,0.47213379819147416,2.237991449367158,3,,0.4357290267944336,0.4279727041721344,,,PRUNED
129,0.42794519662857056,2023-07-10 10:21:58.292408,2023-07-10 10:22:01.242162,0 days 00:00:02.949754,0.006054136312833423,3,0.0006460909459913561,0.024150192050714375,0.4273948106262744,1.925710052156243,3,,0.42794519662857056,,,,PRUNED
314,0.4277883768081665,2023-07-10 10:57:10.222873,2023-07-10 10:57:16.537862,0 days 00:00:06.314989,0.01125159390257337,5,0.003131805130537485,0.02235601906784728,0.4578752585873957,2.629624231151401,3,,0.4277883768081665,,,,PRUNED
246,0.42774564027786255,2023-07-10 10:44:40.136754,2023-07-10 10:44:43.390589,0 days 00:00:03.253835,0.00424129966126835,5,0.002076960914694375,0.021285623204292888,0.4858181198330934,2.318426458149698,3,,0.4317995011806488,0.42774564027786255,,,PRUNED
70,0.4277344346046448,2023-07-10 10:12:14.204767,2023-07-10 10:12:16.462607,0 days 00:00:02.257840,0.037685051077549485,4,0.0007726670579213515,0.024770688433615344,0.4531258184301573,2.5091258177389344,3,,0.4277344346046448,,,,PRUNED
152,0.42772093415260315,2023-07-10 10:26:43.588242,2023-07-10 10:26:49.047789,0 days 00:00:05.459547,0.027913275491949986,5,0.0004889513852007426,0.024808277546537267,0.5134255760954217,1.798699882189545,1,,0.42998653650283813,0.42772093415260315,,,PRUNED
183,0.42767393589019775,2023-07-10 10:32:05.036421,2023-07-10 10:32:36.035110,0 days 00:00:30.998689,0.0520357191481412,4,0.00017572095591226976,0.0258452038257705,0.4743810246686403,2.979212440914296,3,10.0,0.43995726108551025,,,,COMPLETE
84,0.42757344245910645,2023-07-10 10:15:20.016626,2023-07-10 10:15:22.041145,0 days 00:00:02.024519,0.02025338806600282,3,0.0008513965182225179,0.02686970208221957,0.6985696532931388,2.0554096035112392,3,,0.42757344245910645,,,,PRUNED
170,0.42756903171539307,2023-07-10 10:28:16.085867,2023-07-10 10:28:18.235161,0 days 00:00:02.149294,0.007630207787642345,4,1.5301974759010495e-06,0.024883201252327986,0.48657487067482286,2.5453949099832864,3,,0.42756903171539307,,,,PRUNED
114,0.427565336227417,2023-07-10 10:20:00.677056,2023-07-10 10:20:02.607472,0 days 00:00:01.930416,0.027779978881890974,3,0.0003987717383294587,0.031190062288593553,0.5739562175427876,2.3407660418152694,1,,0.427565336227417,,,,PRUNED
158,0.42753171920776367,2023-07-10 10:27:07.171967,2023-07-10 10:27:09.997851,0 days 00:00:02.825884,0.009187861533384209,4,0.00017471326691548706,0.027878276660458987,0.6188898934144328,2.2568170103234033,1,,0.42753171920776367,,,,PRUNED
185,0.4274786710739136,2023-07-10 10:32:39.243845,2023-07-10 10:32:41.531147,0 days 00:00:02.287302,0.01600297265383474,4,0.0004107490694687976,0.027867149482046834,0.4902849885465359,2.837970512764594,3,,0.4274786710739136,,,,PRUNED
165,0.42746084928512573,2023-07-10 10:27:33.425457,2023-07-10 10:27:35.482399,0 days 00:00:02.056942,0.012523070987665714,3,0.0007300769011457781,0.029766916679240786,0.6220209801954314,2.0337963696331656,1,,0.42746084928512573,,,,PRUNED
153,0.4274332523345947,2023-07-10 10:26:49.047789,2023-07-10 10:26:51.967791,0 days 00:00:02.920002,0.006158513645033989,5,0.0001701949622993192,0.026005734208672457,0.5794822182424076,1.9115023434098926,1,,0.4274332523345947,,,,PRUNED
28,0.42742303013801575,2023-07-10 09:59:35.855579,2023-07-10 09:59:41.409936,0 days 00:00:05.554357,0.050716082441137116,3,0.0007783359600186755,0.03551631042398254,0.7134917579715164,2.6376331150738497,1,,0.4289673864841461,0.42742303013801575,,,PRUNED
478,0.4274117350578308,2023-07-10 11:21:53.992506,2023-07-10 11:21:56.252773,0 days 00:00:02.260267,0.03619881386370177,3,0.0033335345914533355,0.015284237395763943,0.43213507160402315,0.6339086134519905,3,,0.4274117350578308,,,,PRUNED
421,0.42729079723358154,2023-07-10 11:13:33.917083,2023-07-10 11:13:36.083401,0 days 00:00:02.166318,0.07645369745212943,4,0.0008659316308419791,0.012340114552234136,0.6590012003986548,0.9013428620507069,3,,0.42729079723358154,,,,PRUNED
92,0.4272657036781311,2023-07-10 10:15:54.783626,2023-07-10 10:15:56.780956,0 days 00:00:01.997330,0.02769445093643797,3,0.0009084990944761991,0.030537025408843347,0.7166162999644541,2.3993021969091077,1,,0.4272657036781311,,,,PRUNED
42,0.427156925201416,2023-07-10 10:03:49.067705,2023-07-10 10:03:55.250585,0 days 00:00:06.182880,0.03754296514486232,2,0.0005489312143067388,0.03426163489959553,0.7415513521857989,2.4215350496736248,1,,0.4249769449234009,0.428611695766449,0.427156925201416,,PRUNED
122,0.42715543508529663,2023-07-10 10:20:56.968459,2023-07-10 10:20:58.884593,0 days 00:00:01.916134,0.001072580323905112,3,0.0005265122913865899,0.031038432542860612,0.5028683196390837,2.280951928230881,1,,0.42715543508529663,,,,PRUNED
223,0.42714667320251465,2023-07-10 10:38:43.338810,2023-07-10 10:38:45.491620,0 days 00:00:02.152810,0.04106112269097021,4,4.489817570121829e-05,0.025327087161650868,0.7200244337608814,2.2871228981713276,3,,0.42714667320251465,,,,PRUNED
211,0.4271180033683777,2023-07-10 10:37:00.214567,2023-07-10 10:37:03.489513,0 days 00:00:03.274946,0.054770232704200436,4,0.0001487266907995225,0.026382489569764432,0.3989481942766558,3.1546759509578837,3,,0.4271180033683777,,,,PRUNED
257,0.4270850419998169,2023-07-10 10:47:50.151300,2023-07-10 10:47:52.258668,0 days 00:00:02.107368,0.01396511176022961,5,0.0013694106108317749,0.02226095551504903,0.5044684760014202,2.3488843912470854,3,,0.4270850419998169,,,,PRUNED
34,0.4270820617675781,2023-07-10 10:02:51.838150,2023-07-10 10:02:57.403632,0 days 00:00:05.565482,0.012841501168482677,4,0.0013465065670816524,0.029313784493026997,0.8928125224388215,1.7329313765241636,1,,0.4270820617675781,,,,PRUNED
452,0.4270206093788147,2023-07-10 11:18:21.736763,2023-07-10 11:18:25.093715,0 days 00:00:03.356952,0.09548842297223877,3,0.0008681107579094721,0.010962001072227914,0.3755662791422313,0.7230189720980684,3,,0.4270206093788147,,,,PRUNED
119,0.42698824405670166,2023-07-10 10:20:50.800553,2023-07-10 10:20:52.793870,0 days 00:00:01.993317,0.005453280641116605,3,0.00017452967332742909,0.03649633628818649,0.5975699125723543,1.8661626336522663,3,,0.42698824405670166,,,,PRUNED
23,0.4269149601459503,2023-07-10 09:57:26.585262,2023-07-10 09:57:32.602277,0 days 00:00:06.017015,0.026548177403887367,1,0.001412326268030905,0.021162512800264273,0.7876600341683422,1.5275800035450475,3,,0.4243844747543335,0.4269149601459503,,,PRUNED
494,0.42688727378845215,2023-07-10 11:22:54.280826,2023-07-10 11:22:57.702729,0 days 00:00:03.421903,0.02680084655582602,3,0.00016414607941724377,0.015353506141974638,0.8830221737745997,2.5552838894217986,3,,0.42688727378845215,,,,PRUNED
56,0.4268704652786255,2023-07-10 10:08:25.713316,2023-07-10 10:09:03.824043,0 days 00:00:38.110727,0.033217804474831296,3,0.00046132328340197444,0.02592155471254242,0.6066956096514958,2.3310304593926543,1,17.0,0.4304894208908081,0.4358067214488983,0.4361042380332947,0.4273003339767456,COMPLETE
297,0.42679283022880554,2023-07-10 10:55:37.040225,2023-07-10 10:55:43.388157,0 days 00:00:06.347932,0.043762995033182324,5,0.001183326201062008,0.0190936672182109,0.44608236038725496,2.3914383880450765,3,,0.42679283022880554,,,,PRUNED
212,0.4267275035381317,2023-07-10 10:37:03.490516,2023-07-10 10:37:09.777811,0 days 00:00:06.287295,0.04429089995089201,4,0.00034153736701038264,0.025875582911137954,0.39028035626328506,3.205896905795906,3,,0.4267275035381317,,,,PRUNED
385,0.42661625146865845,2023-07-10 11:10:05.136381,2023-07-10 11:10:08.384726,0 days 00:00:03.248345,0.05691841330769512,3,0.001279633725075188,0.016453999127460216,0.5091144803962738,0.18489063292803445,3,,0.43297749757766724,0.42661625146865845,,,PRUNED
217,0.4265291392803192,2023-07-10 10:38:21.739193,2023-07-10 10:38:25.000321,0 days 00:00:03.261128,0.048282418255107325,4,0.0005154023726976578,0.023973898541533253,0.7071822944241837,3.253316456920383,3,,0.4265291392803192,,,,PRUNED
75,0.4264979660511017,2023-07-10 10:13:32.644234,2023-07-10 10:13:35.612862,0 days 00:00:02.968628,0.02562567614866085,3,0.0007509791962699679,0.022675205503814702,0.5374976720757004,2.3229000868240828,3,,0.4321640133857727,0.4264979660511017,,,PRUNED
41,0.4264760911464691,2023-07-10 10:03:14.978334,2023-07-10 10:03:49.067705,0 days 00:00:34.089371,0.03098810813811345,2,0.0001600681136847848,0.03449331457728241,0.8155453260350969,2.1956791503522757,1,14.0,0.4294409453868866,0.4336806535720825,,,COMPLETE
240,0.42647337913513184,2023-07-10 10:41:56.768053,2023-07-10 10:41:58.929517,0 days 00:00:02.161464,0.012113903267613005,5,0.002640064576515302,0.020213412540937843,0.4484621316826006,2.2256934286999233,3,,0.42647337913513184,,,,PRUNED
208,0.42645901441574097,2023-07-10 10:36:48.588697,2023-07-10 10:36:51.796252,0 days 00:00:03.207555,0.030663017703361512,4,0.00024032021618720947,0.025164477670773545,0.3801218738083919,3.313010991463369,3,,0.42645901441574097,,,,PRUNED
190,0.4264370799064636,2023-07-10 10:33:55.510795,2023-07-10 10:33:58.956747,0 days 00:00:03.445952,0.03402667848201471,4,0.0004663599814225595,0.027464292904137638,0.4049843702233371,3.1363703375501983,3,,0.4264370799064636,,,,PRUNED
448,0.4263932704925537,2023-07-10 11:17:02.533945,2023-07-10 11:17:09.029738,0 days 00:00:06.495793,0.018556577022646775,3,0.008483457514319812,0.013206172174977788,0.33432685622994074,0.3544724451019387,3,,0.4263932704925537,,,,PRUNED
476,0.42605865001678467,2023-07-10 11:21:48.484613,2023-07-10 11:21:51.748157,0 days 00:00:03.263544,0.11357568473736983,3,0.0005484431714113165,0.012421614154544259,0.41975042799282775,1.138631565854135,3,,0.42605865001678467,,,,PRUNED
332,0.4259616434574127,2023-07-10 10:59:15.916129,2023-07-10 10:59:18.064716,0 days 00:00:02.148587,0.0076242047744725485,5,0.0027476494489804847,0.030093982033176633,0.4610102228107948,1.3745051533739874,3,,0.4259616434574127,,,,PRUNED
392,0.4257337749004364,2023-07-10 11:10:29.107579,2023-07-10 11:10:32.066486,0 days 00:00:02.958907,0.12796296406614283,2,0.002990692339100146,0.007413931989439453,0.46785192805803155,0.39629552847114735,2,,0.4257337749004364,,,,PRUNED
47,0.42563843727111816,2023-07-10 10:05:46.995949,2023-07-10 10:06:18.868891,0 days 00:00:31.872942,0.010820961801581694,3,0.0006481923713920485,0.02539696091678892,0.6065685140019144,1.946853993492956,1,9.0,0.42956751585006714,,,,COMPLETE
413,0.4256206154823303,2023-07-10 11:13:07.516373,2023-07-10 11:13:10.938985,0 days 00:00:03.422612,0.13375186622629093,3,0.0004163183888030238,0.0199393568479822,0.6791629829128446,0.5908719039922425,3,,0.4256206154823303,,,,PRUNED
470,0.4254666268825531,2023-07-10 11:20:44.396445,2023-07-10 11:20:46.844064,0 days 00:00:02.447619,0.02553633615988208,3,0.0006949035002607232,0.013947622156559444,0.8604151647211711,3.5256359227253964,3,,0.4254666268825531,,,,PRUNED
24,0.42541566491127014,2023-07-10 09:57:32.602277,2023-07-10 09:58:03.700082,0 days 00:00:31.097805,0.028733467210450715,2,0.000120707081687009,0.03891484221361994,0.809015023915832,2.208315167707214,1,11.0,0.422085702419281,0.4314296841621399,,,COMPLETE
265,0.4254155158996582,2023-07-10 10:49:54.034161,2023-07-10 10:50:00.593022,0 days 00:00:06.558861,0.005832947723609835,5,0.003255237326475889,0.02114775898012467,0.44459374089615844,2.464322236351675,3,,0.4254155158996582,,,,PRUNED
124,0.42537766695022583,2023-07-10 10:21:46.286225,2023-07-10 10:21:48.249444,0 days 00:00:01.963219,0.014748015197389296,3,0.0003890667478511056,0.028046183014909864,0.8677642025242782,2.3702688112916346,1,,0.42537766695022583,,,,PRUNED
110,0.4253249168395996,2023-07-10 10:19:04.373469,2023-07-10 10:19:07.387336,0 days 00:00:03.013867,0.009783884414045985,3,0.0007116326638013601,0.025349930166263388,0.4879362990735303,2.2869891133090614,3,,0.4253249168395996,,,,PRUNED
376,0.4252949357032776,2023-07-10 11:08:53.888725,2023-07-10 11:08:56.098197,0 days 00:00:02.209472,0.033488195953715154,3,0.00034188108620184226,0.016221076038360285,0.2473219627370591,0.0028377121149047446,3,,0.4252949357032776,,,,PRUNED
107,0.4252319037914276,2023-07-10 10:18:45.638822,2023-07-10 10:18:47.584882,0 days 00:00:01.946060,0.02336448495500619,4,0.00020713227405686293,0.028251738205965386,0.6045160322498693,2.0294949006955547,1,,0.4252319037914276,,,,PRUNED
178,0.4252021908760071,2023-07-10 10:30:12.198397,2023-07-10 10:30:14.301284,0 days 00:00:02.102887,0.044620858403675356,4,0.0006205337861002417,0.022858468350756257,0.5030993701633113,2.8739223308298065,3,,0.4252021908760071,,,,PRUNED
426,0.4251609444618225,2023-07-10 11:13:50.222882,2023-07-10 11:13:53.549765,0 days 00:00:03.326883,0.04298390401413119,3,0.008227866554074868,0.013088229432020128,0.5089040837823666,0.6507060772155783,3,,0.4251609444618225,,,,PRUNED
294,0.4249301254749298,2023-07-10 10:55:30.278709,2023-07-10 10:55:32.487728,0 days 00:00:02.209019,0.0586353855165791,5,0.0006349168000580847,0.02374658687828964,0.6371821996947767,2.4415364515443425,2,,0.4249301254749298,,,,PRUNED
77,0.4249177575111389,2023-07-10 10:13:37.608056,2023-07-10 10:13:43.456426,0 days 00:00:05.848370,0.016296804225732854,6,0.0005038759855249559,0.02469326854227348,0.6229319952255951,2.5090286653656797,3,,0.4249177575111389,,,,PRUNED
383,0.42474624514579773,2023-07-10 11:09:59.078844,2023-07-10 11:10:02.013957,0 days 00:00:02.935113,0.04082430641970361,3,0.006893695604862589,0.017707070464685514,0.5157487405236202,0.10473257359450977,3,,0.42474624514579773,,,,PRUNED
168,0.4247402250766754,2023-07-10 10:27:40.391446,2023-07-10 10:27:42.385063,0 days 00:00:01.993617,0.0014308627543934502,3,0.001027359877508013,0.03340358345355104,0.5683620989422349,1.87976264812471,1,,0.4247402250766754,,,,PRUNED
85,0.42471569776535034,2023-07-10 10:15:22.042145,2023-07-10 10:15:27.902496,0 days 00:00:05.860351,0.03068526132870461,3,0.0002136597818431398,0.030869235324585367,0.4792742185139274,2.222546624168635,3,,0.4333191215991974,0.42471569776535034,,,PRUNED
493,0.42463812232017517,2023-07-10 11:22:52.129168,2023-07-10 11:22:54.280826,0 days 00:00:02.151658,0.02131972411593001,2,0.0008152955698015506,0.003394054386799305,0.6470535094433107,0.8758192854556057,3,,0.42463812232017517,,,,PRUNED
94,0.4245719909667969,2023-07-10 10:16:02.367364,2023-07-10 10:16:04.372215,0 days 00:00:02.004851,0.00102122695680003,5,0.0005295358673593691,0.025679236447438938,0.6353182400964792,2.2766935875072525,2,,0.4245719909667969,,,,PRUNED
32,0.42442139983177185,2023-07-10 10:01:29.792307,2023-07-10 10:01:57.051595,0 days 00:00:27.259288,0.022125888628010227,2,0.0006380508945272032,0.022106381665188097,0.7595813482940617,2.039772916241132,1,4.0,0.43658608198165894,0.43386131525039673,,,COMPLETE
160,0.4244195222854614,2023-07-10 10:27:12.100289,2023-07-10 10:27:14.046473,0 days 00:00:01.946184,0.026663455259994168,5,0.0004955028147867553,0.026241769299618512,0.5218488059922493,2.199891017472485,1,,0.4244195222854614,,,,PRUNED
97,0.42434924840927124,2023-07-10 10:17:10.264002,2023-07-10 10:17:12.202245,0 days 00:00:01.938243,0.006998298328355924,4,0.0007755938279850838,0.031634313017195714,0.5391897170999957,1.9717562114159437,1,,0.42434924840927124,,,,PRUNED
91,0.424325168132782,2023-07-10 10:15:52.681404,2023-07-10 10:15:54.782623,0 days 00:00:02.101219,0.013790385239143077,4,0.00029051907842599095,0.028147835732985297,0.6676938850752843,2.77379258252626,1,,0.424325168132782,,,,PRUNED
384,0.4242754578590393,2023-07-10 11:10:02.013957,2023-07-10 11:10:05.136381,0 days 00:00:03.122424,0.062477527096841255,3,0.002207232504248022,0.014962958768133899,0.5436828075089355,1.416883028075501,3,,0.4242754578590393,,,,PRUNED
130,0.4242525100708008,2023-07-10 10:22:01.242162,2023-07-10 10:22:04.160254,0 days 00:00:02.918092,0.026426794668504103,4,0.00020284690996119284,0.028850507608933353,0.8066477491192654,2.3140608852342766,1,,0.4242525100708008,,,,PRUNED
465,0.42421436309814453,2023-07-10 11:20:27.270237,2023-07-10 11:20:30.314434,0 days 00:00:03.044197,0.05397330763193512,3,0.0027473010914937568,0.017176496264801316,0.4283793348838709,1.1993510383309938,3,,0.42421436309814453,,,,PRUNED
154,0.4241982102394104,2023-07-10 10:26:51.967791,2023-07-10 10:26:57.561588,0 days 00:00:05.593797,0.014058094344290294,5,0.0006804134537488175,0.021712936806294183,0.5348662616233272,2.4958326327817137,1,,0.43329423666000366,0.4241982102394104,,,PRUNED
203,0.42409437894821167,2023-07-10 10:35:45.558424,2023-07-10 10:35:48.756256,0 days 00:00:03.197832,0.04858053614002897,4,5.392753233874133e-05,0.02723877440895632,0.33517105412514653,3.4089193623789713,3,,0.4316936135292053,0.42409437894821167,,,PRUNED
115,0.4240114688873291,2023-07-10 10:20:02.607472,2023-07-10 10:20:04.537193,0 days 00:00:01.929721,0.020575253473705358,4,0.000612478683916263,0.029185220961771674,0.6179689863817377,2.0034910605678893,1,,0.4240114688873291,,,,PRUNED
409,0.4237934350967407,2023-07-10 11:12:47.796118,2023-07-10 11:12:54.280703,0 days 00:00:06.484585,0.07953033637386353,4,0.0023865633031888147,0.01710494423443239,0.6889460188248538,1.513228812445428,3,,0.4237934350967407,,,,PRUNED
147,0.4237903654575348,2023-07-10 10:26:28.054829,2023-07-10 10:26:29.999570,0 days 00:00:01.944741,0.03229802968847682,5,0.001962328698298731,0.024647285230396356,0.5347264749654977,1.6904073822299355,1,,0.4237903654575348,,,,PRUNED
353,0.4236314296722412,2023-07-10 11:03:25.649373,2023-07-10 11:03:27.924633,0 days 00:00:02.275260,0.023424974759674914,4,0.001105951007377499,0.034446020555137964,0.4430023134658308,1.1464155169161123,3,,0.4236314296722412,,,,PRUNED
76,0.42351970076560974,2023-07-10 10:13:35.613869,2023-07-10 10:13:37.607053,0 days 00:00:01.993184,0.0010124671092579824,4,0.0012533065642019064,0.026626511933895727,0.6344614922143753,2.0516467586021396,3,,0.42351970076560974,,,,PRUNED
453,0.42317110300064087,2023-07-10 11:18:25.093715,2023-07-10 11:18:28.436791,0 days 00:00:03.343076,0.021749865609408857,3,0.004523811412538572,0.014267517235898971,0.6703604222443718,0.5210760689463109,3,,0.42317110300064087,,,,PRUNED
177,0.42313864827156067,2023-07-10 10:30:09.186783,2023-07-10 10:30:12.198397,0 days 00:00:03.011614,0.0020423598549650307,4,0.0003605000822396883,0.025284902317293165,0.5453287077215198,2.8952059108178876,3,,0.42313864827156067,,,,PRUNED
21,0.4231264591217041,2023-07-10 09:56:18.434135,2023-07-10 09:56:53.823900,0 days 00:00:35.389765,0.02177657587910779,1,4.646729698881377e-05,0.03066022091626406,0.837011687074715,2.2734983788169,2,13.0,0.41655176877975464,0.4165221154689789,0.42418885231018066,,COMPLETE
22,0.42297831177711487,2023-07-10 09:56:53.823900,2023-07-10 09:57:26.585262,0 days 00:00:32.761362,0.031940485684411865,1,0.0002752504574440671,0.030325864084520118,0.8093417969126908,1.570673047219985,2,8.0,0.4224792420864105,0.4258613884449005,0.4338632822036743,,COMPLETE
71,0.4228765368461609,2023-07-10 10:12:16.463616,2023-07-10 10:12:18.549380,0 days 00:00:02.085764,0.017911608699726373,4,0.00022997996889660179,0.028539679826052163,0.6727186278717031,2.311947461682769,3,,0.4228765368461609,,,,PRUNED
315,0.4228695034980774,2023-07-10 10:57:16.537862,2023-07-10 10:57:18.716532,0 days 00:00:02.178670,0.006376930294820896,4,0.0006391649155393991,0.02472303118352783,0.8789546676912999,2.42309992908261,3,,0.4228695034980774,,,,PRUNED
481,0.4228585362434387,2023-07-10 11:22:05.044370,2023-07-10 11:22:08.324964,0 days 00:00:03.280594,0.08460794670736672,3,0.005913046615508885,0.005777069977852129,0.7941409634177892,0.19983479199723736,3,,0.4228585362434387,,,,PRUNED
104,0.42271125316619873,2023-07-10 10:18:03.384421,2023-07-10 10:18:05.467150,0 days 00:00:02.082729,0.028902474637281572,4,0.0008842283462489422,0.027089863642925028,0.510555136700215,2.3743587635434347,1,,0.42271125316619873,,,,PRUNED
450,0.42267850041389465,2023-07-10 11:18:16.155665,2023-07-10 11:18:18.383901,0 days 00:00:02.228236,0.09084079688110742,3,0.0021358216918524876,0.012746752583565536,0.39452824871708997,0.6079133141108906,3,,0.42267850041389465,,,,PRUNED
275,0.4226219058036804,2023-07-10 10:51:45.453098,2023-07-10 10:51:51.742558,0 days 00:00:06.289460,0.0803157787423617,5,0.002614276965205425,0.022549543180969318,0.44411373024586814,0.5129661086932478,3,,0.4226219058036804,,,,PRUNED
284,0.42259448766708374,2023-07-10 10:53:20.332556,2023-07-10 10:53:26.707089,0 days 00:00:06.374533,0.0013467285163676406,5,0.004689984208281718,0.023555764232349907,0.43065343683354823,2.407607507849932,3,,0.42259448766708374,,,,PRUNED
67,0.42253607511520386,2023-07-10 10:12:01.875179,2023-07-10 10:12:05.139161,0 days 00:00:03.263982,0.03327853631373702,4,0.0010478499319611302,0.01981039353141846,0.5983893246232319,2.4407344237437405,3,,0.42253607511520386,,,,PRUNED
156,0.4224095344543457,2023-07-10 10:26:59.624212,2023-07-10 10:27:05.193585,0 days 00:00:05.569373,0.0668322027977501,5,0.006230853263121008,0.027441852723795436,0.502386531112841,2.377951727778698,1,,0.4224095344543457,,,,PRUNED
19,0.4223177134990692,2023-07-10 09:55:39.357774,2023-07-10 09:56:15.286020,0 days 00:00:35.928246,0.045963874596585866,1,0.0001983697279762101,0.02917397851280612,0.9752911416617798,1.861733119325051,2,10.0,0.42099714279174805,0.41869550943374634,0.424923300743103,0.4147518277168274,COMPLETE
495,0.42217138409614563,2023-07-10 11:22:57.702729,2023-07-10 11:23:00.008092,0 days 00:00:02.305363,0.014647794297886521,3,0.0011020013327072,0.011555673702392915,0.9579536741356164,1.718004324848299,3,,0.42217138409614563,,,,PRUNED
321,0.4221663177013397,2023-07-10 10:58:03.694449,2023-07-10 10:58:06.967482,0 days 00:00:03.273033,0.09123317585975382,4,0.00040855167992321257,0.028898534227644754,0.4758408112503779,3.085870744472701,3,,0.4221663177013397,,,,PRUNED
44,0.42216140031814575,2023-07-10 10:04:52.852622,2023-07-10 10:04:59.004207,0 days 00:00:06.151585,0.012055445501313312,3,0.001087513783661893,0.03010427426960249,0.8801591602847302,2.8272315221544027,1,,0.4269424378871918,0.4262865483760834,0.42216140031814575,,PRUNED
418,0.4221155345439911,2023-07-10 11:13:26.087672,2023-07-10 11:13:28.366731,0 days 00:00:02.279059,0.10195880188289103,2,0.0006432374162029005,0.014374581112830019,0.7100184317761989,1.9333357778098563,3,,0.4221155345439911,,,,PRUNED
29,0.42203187942504883,2023-07-10 09:59:41.410936,2023-07-10 10:00:05.518255,0 days 00:00:24.107319,0.014405917391901843,3,0.0009098885622786092,0.02756914865050246,0.6500522483411055,2.469381492406023,1,4.0,0.43344321846961975,,,,COMPLETE
137,0.42202988266944885,2023-07-10 10:23:26.194216,2023-07-10 10:23:51.330408,0 days 00:00:25.136192,0.023001136384190612,3,0.0007545828883366398,0.03222202904034857,0.5940169319359511,2.2157901039542987,3,4.0,0.4342029094696045,,,,COMPLETE
372,0.42201870679855347,2023-07-10 11:07:51.176352,2023-07-10 11:07:56.993626,0 days 00:00:05.817274,0.033295661712577015,3,0.009994548329750412,0.019391845071240643,0.4895719755472211,0.16038267142778453,3,,0.42201870679855347,,,,PRUNED
