number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
315,0.4494682749112447,2023-04-26 17:33:55.491487,2023-04-26 17:34:40.900565,0 days 00:00:45.409078,0.057854391466399535,5,0.0001444690157963328,0.007029844493366888,0.4,0.25,2,0.4446518123149872,0.45600444078445435,0.4591093063354492,,COMPLETE
357,0.44946175813674927,2023-04-26 17:42:00.211874,2023-04-26 17:42:37.529175,0 days 00:00:37.317301,0.06024570099515258,5,0.00017128279666342908,0.008438416394680816,0.5,0.25,2,0.45035403966903687,0.45873212814331055,,,COMPLETE
442,0.4494533936182658,2023-04-26 18:01:44.575743,2023-04-26 18:02:35.292220,0 days 00:00:50.716477,0.07188347460693344,5,7.682456121098997e-05,0.007959825072032594,0.4,0.5,2,0.4607941210269928,,,,COMPLETE
279,0.4494397044181824,2023-04-26 17:30:23.158557,2023-04-26 17:30:26.312388,0 days 00:00:03.153831,0.09600874966182003,5,0.00016855435765493284,0.0035292667227861734,0.5,0.0,2,0.43864232301712036,0.4494397044181824,,,PRUNED
247,0.4493850866953532,2023-04-26 17:24:18.708489,2023-04-26 17:25:09.569371,0 days 00:00:50.860882,0.07861842649229307,5,0.00013613975538549295,0.004813666567943404,0.5,0.0,2,0.43850886821746826,0.4524761438369751,0.460867702960968,,COMPLETE
185,0.44937702020009357,2023-04-26 17:10:40.163083,2023-04-26 17:11:40.852104,0 days 00:01:00.689021,0.05801266557235455,5,0.0001300353040914198,0.004451971949938095,0.5,0.25,2,0.4359990954399109,0.4495331048965454,0.4596872925758362,0.4613737165927887,COMPLETE
187,0.44936198989550274,2023-04-26 17:11:43.080641,2023-04-26 17:12:41.722821,0 days 00:00:58.642180,0.06060020783862834,5,0.00014783773967779116,0.004540739296107885,0.5,0.25,2,0.4519507884979248,0.4592847228050232,0.459461510181427,,COMPLETE
378,0.44935112198193866,2023-04-26 17:49:01.788998,2023-04-26 17:49:39.328129,0 days 00:00:37.539131,0.08386562529570643,5,0.00010777871045689042,0.010970748678965764,0.4,0.75,2,0.4484372138977051,0.4524264335632324,0.46109285950660706,,COMPLETE
436,0.4493492941061656,2023-04-26 18:00:08.161776,2023-04-26 18:00:53.620454,0 days 00:00:45.458678,0.0855123842676355,5,0.00010045800955167001,0.008042599440010133,0.4,0.25,3,0.4456789195537567,0.45262429118156433,0.4605283737182617,,COMPLETE
100,0.4493017792701721,2023-04-26 16:47:25.681577,2023-04-26 16:47:32.277949,0 days 00:00:06.596372,0.04877925122775928,3,0.0002642519694423432,0.005377165714871029,0.6000000000000001,0.75,2,0.44278615713119507,0.4493017792701721,,,PRUNED
134,0.4492650628089905,2023-04-26 16:51:56.703530,2023-04-26 16:52:57.167596,0 days 00:01:00.464066,0.04679437669296992,3,0.0001735675264996194,0.004403248212202711,0.6000000000000001,0.5,2,0.45069319009780884,0.45708411931991577,,,COMPLETE
183,0.44921063383420307,2023-04-26 17:09:45.785130,2023-04-26 17:10:33.182287,0 days 00:00:47.397157,0.0531550056527759,5,0.00020724913709459152,0.007884995424189663,0.5,0.5,2,0.4583219885826111,0.4599372148513794,,,COMPLETE
165,0.4491909046967824,2023-04-26 17:03:10.695519,2023-04-26 17:03:54.989657,0 days 00:00:44.294138,0.06174327736029992,5,0.00015939512100910953,0.005694355615240683,0.5,0.0,2,0.4396791458129883,0.4526534080505371,0.46011728048324585,,COMPLETE
317,0.44918568929036456,2023-04-26 17:35:26.938636,2023-04-26 17:36:13.102368,0 days 00:00:46.163732,0.057365325669841864,5,0.00012343588505257284,0.006556692690568696,0.5,0.5,2,0.45486751198768616,0.4602435231208801,,,COMPLETE
117,0.4491598308086395,2023-04-26 16:48:37.995022,2023-04-26 16:48:44.877859,0 days 00:00:06.882837,0.04789620679980236,3,0.0004458077797820519,0.001235562243771228,0.4,0.75,4,0.4491598308086395,,,,PRUNED
148,0.4491536517937978,2023-04-26 16:57:51.228994,2023-04-26 16:58:53.278742,0 days 00:01:02.049748,0.05542251606323543,5,0.00010231677159049273,0.0035258125183965203,0.6000000000000001,0.0,2,0.43765124678611755,0.4505082964897156,0.45912325382232666,0.46110209822654724,COMPLETE
30,0.449088712533315,2023-04-26 16:08:38.052559,2023-04-26 16:11:23.491333,0 days 00:02:45.438774,0.03701466912975915,3,0.0003726982610017282,0.0019800399969617253,0.5,0.5,2,0.4501062035560608,0.45857396721839905,,,COMPLETE
72,0.4488985240459442,2023-04-26 16:37:14.819643,2023-04-26 16:38:32.129711,0 days 00:01:17.310068,0.0347448226336511,5,0.0002533310823697308,0.0021210384284325425,0.5,0.5,2,0.4337407946586609,0.44530266523361206,0.45584943890571594,0.4598895311355591,COMPLETE
486,0.44879600405693054,2023-04-26 18:08:29.795922,2023-04-26 18:08:33.091542,0 days 00:00:03.295620,0.05494583417145544,5,9.287365596979281e-05,0.02448570829334791,0.5,0.25,2,0.4505210518836975,0.44879600405693054,,,PRUNED
447,0.4487711489200592,2023-04-26 18:03:29.895512,2023-04-26 18:03:32.887656,0 days 00:00:02.992144,0.08756148684277283,5,0.00012271054868185334,0.021717725876056134,0.4,0.25,2,0.4506664276123047,0.4487711489200592,,,PRUNED
348,0.4487135907014211,2023-04-26 17:40:12.869040,2023-04-26 17:40:49.137781,0 days 00:00:36.268741,0.05997203518405648,5,0.00016679906801649882,0.00830087620310424,0.5,0.25,2,0.4430423378944397,0.4535820186138153,0.4616071581840515,,COMPLETE
313,0.44871199131011963,2023-04-26 17:33:07.676969,2023-04-26 17:33:14.096367,0 days 00:00:06.419398,0.03981789226584898,6,0.00013014390707692097,0.0005752322031979153,0.6000000000000001,0.0,2,0.44871199131011963,,,,PRUNED
459,0.44870301087697345,2023-04-26 18:04:47.014740,2023-04-26 18:05:46.873280,0 days 00:00:59.858540,0.08097279739829656,5,8.450980633602994e-05,0.008957259117689268,0.5,0.25,2,0.4593137502670288,0.46108123660087585,,,COMPLETE
172,0.44868841767311096,2023-04-26 17:05:46.991932,2023-04-26 17:06:40.041306,0 days 00:00:53.049374,0.054029977547182334,5,8.128910800257067e-05,0.0026226744044640896,0.5,0.0,2,0.4573047161102295,,,,COMPLETE
202,0.4486839671929677,2023-04-26 17:15:52.431174,2023-04-26 17:16:39.090185,0 days 00:00:46.659011,0.06086152529119058,5,0.0001230690275817313,0.004405352137933566,0.5,0.25,2,0.44972535967826843,0.45945897698402405,,,COMPLETE
61,0.4486623505751292,2023-04-26 16:28:50.747210,2023-04-26 16:30:19.697278,0 days 00:01:28.950068,0.04406783087240004,3,0.0005292765560428556,0.006532704521246656,0.5,0.5,2,0.45698031783103943,,,,COMPLETE
82,0.4486505687236786,2023-04-26 16:41:41.657165,2023-04-26 16:42:34.429493,0 days 00:00:52.772328,0.040209544464303866,5,0.00024358809975427506,0.00615786164256562,0.5,0.5,2,0.4363294243812561,0.44862422347068787,0.45653533935546875,,COMPLETE
29,0.4486391345659892,2023-04-26 16:04:13.902741,2023-04-26 16:08:38.052058,0 days 00:04:24.149317,0.04197028376820964,3,0.00036237660124952746,0.0007556010465756356,0.5,0.5,2,0.43753084540367126,0.4500611424446106,0.4594884514808655,,COMPLETE
386,0.44863638281822205,2023-04-26 17:51:28.489284,2023-04-26 17:52:04.332719,0 days 00:00:35.843435,0.022389552102732524,5,6.510320840523585e-05,0.00881675415609406,0.4,0.75,2,0.45402517914772034,0.46063941717147827,,,COMPLETE
418,0.44863566756248474,2023-04-26 17:56:50.915239,2023-04-26 17:56:53.848368,0 days 00:00:02.933129,0.0206279498270258,5,5.4505578837073515e-05,0.016294279120268828,0.4,0.25,2,0.44444596767425537,0.44863566756248474,,,PRUNED
193,0.44863470395406085,2023-04-26 17:14:01.236977,2023-04-26 17:14:38.491246,0 days 00:00:37.254269,0.05698037092786407,5,0.0001415792193408254,0.005104945777858446,0.5,0.5,4,0.4471645951271057,0.44991976022720337,0.4600329101085663,,COMPLETE
231,0.44858042399088544,2023-04-26 17:19:26.057470,2023-04-26 17:19:59.254864,0 days 00:00:33.197394,0.05386594923140356,5,0.00021249046197341614,0.009379178396616542,0.5,0.5,2,0.44903600215911865,0.4600791037082672,,,COMPLETE
380,0.448566069205602,2023-04-26 17:49:55.958497,2023-04-26 17:50:34.454475,0 days 00:00:38.495978,0.08599471291188823,5,8.323125223380649e-05,0.011002392929285678,0.4,1.0,2,0.4508545994758606,0.4610724151134491,,,COMPLETE
265,0.44848184784253436,2023-04-26 17:28:12.664174,2023-04-26 17:28:48.522156,0 days 00:00:35.857982,0.09097574629572726,6,0.000235570124500529,0.009589459599445242,0.5,0.25,2,0.45908671617507935,,,,COMPLETE
453,0.4484732151031494,2023-04-26 18:04:25.324297,2023-04-26 18:04:28.499176,0 days 00:00:03.174879,0.05407013849676183,5,9.399973260860485e-05,0.012947321915560809,0.4,3.25,2,0.4484732151031494,,,,PRUNED
236,0.44844841957092285,2023-04-26 17:20:56.915218,2023-04-26 17:21:00.389401,0 days 00:00:03.474183,0.0525157899397235,5,0.00017726445902753961,0.005609610105488577,0.5,0.5,2,0.44844841957092285,,,,PRUNED
368,0.4484036366144816,2023-04-26 17:45:09.115332,2023-04-26 17:45:43.371988,0 days 00:00:34.256656,0.04500014186349517,5,8.080933581011423e-05,0.010840991245801053,0.30000000000000004,0.5,2,0.4463803172111511,0.4514469504356384,0.4603787660598755,,COMPLETE
263,0.44830575585365295,2023-04-26 17:28:07.089651,2023-04-26 17:28:10.544303,0 days 00:00:03.454652,0.09353730524032143,4,8.701383472622816e-05,0.02248969729075328,0.4,0.25,2,0.44931983947753906,0.44830575585365295,,,PRUNED
233,0.4482078552246094,2023-04-26 17:20:44.760883,2023-04-26 17:20:51.625701,0 days 00:00:06.864818,0.050366433043049726,5,0.0006265352152106499,0.008750706605991896,0.5,0.5,2,0.4482078552246094,,,,PRUNED
123,0.44810278216997784,2023-04-26 16:49:00.630667,2023-04-26 16:49:53.182751,0 days 00:00:52.552084,0.038369976487038056,2,0.00021197074261740373,0.009232775423236483,0.5,0.0,2,0.46018946170806885,,,,COMPLETE
66,0.4480734368165334,2023-04-26 16:33:54.641631,2023-04-26 16:35:34.905391,0 days 00:01:40.263760,0.03582225351502037,2,0.0002276712903964215,0.008814514668750979,0.4,0.25,2,0.4404589533805847,0.45415568351745605,0.4578864276409149,,COMPLETE
338,0.4479576349258423,2023-04-26 17:39:06.230720,2023-04-26 17:39:09.107343,0 days 00:00:02.876623,0.053164659886386245,4,0.00012769682216063095,0.003867745114806246,0.6000000000000001,0.25,2,0.4479576349258423,,,,PRUNED
310,0.44793254137039185,2023-04-26 17:32:54.255235,2023-04-26 17:32:57.754298,0 days 00:00:03.499063,0.07886665656311696,3,6.012899876412052e-05,0.0034427238228475565,0.5,0.25,3,0.44793254137039185,,,,PRUNED
307,0.4479139447212219,2023-04-26 17:32:40.649983,2023-04-26 17:32:44.218861,0 days 00:00:03.568878,0.07255944026372767,5,0.000208348192292345,0.014667834069951176,0.5,0.0,2,0.4495787024497986,0.4479139447212219,,,PRUNED
43,0.44788748025894165,2023-04-26 16:20:49.362554,2023-04-26 16:21:23.223759,0 days 00:00:33.861205,0.038053771859160576,3,0.0008056414911556092,0.0039261480775501095,0.4,0.75,1,0.43702730536460876,0.44596612453460693,0.44788748025894165,,PRUNED
473,0.4478738009929657,2023-04-26 18:06:33.667595,2023-04-26 18:06:40.130600,0 days 00:00:06.463005,0.08961983542441873,5,0.00010222365559392957,0.000504308989435188,0.5,2.25,5,0.4478738009929657,,,,PRUNED
288,0.44784167408943176,2023-04-26 17:31:26.104500,2023-04-26 17:31:29.081908,0 days 00:00:02.977408,0.029695233323694004,5,0.0003869357886330353,0.008901799359828788,0.6000000000000001,0.0,2,0.44784167408943176,,,,PRUNED
394,0.4477768540382385,2023-04-26 17:53:27.690644,2023-04-26 17:53:30.664462,0 days 00:00:02.973818,0.08660943354780214,5,0.00011341999916669318,0.012110897148397129,0.4,0.5,2,0.45099949836730957,0.4477768540382385,,,PRUNED
316,0.4477550188700358,2023-04-26 17:34:40.901064,2023-04-26 17:35:26.938135,0 days 00:00:46.037071,0.05549552183664413,5,0.00015086394881011885,0.008722614636221886,0.5,0.25,2,0.4487796723842621,0.4597005844116211,,,COMPLETE
166,0.44774138927459717,2023-04-26 17:03:54.990157,2023-04-26 17:03:58.387096,0 days 00:00:03.396939,0.06208323821638444,5,0.00015679834187960618,0.005791487325224528,0.5,0.25,2,0.43660134077072144,0.44774138927459717,,,PRUNED
492,0.4476771354675293,2023-04-26 18:09:39.720908,2023-04-26 18:09:42.843158,0 days 00:00:03.122250,0.07143007660214,5,0.00014482603294077202,0.010203183795147813,0.6000000000000001,0.0,2,0.44285276532173157,0.4476771354675293,,,PRUNED
321,0.44759345054626465,2023-04-26 17:36:28.181407,2023-04-26 17:36:31.286386,0 days 00:00:03.104979,0.05400461810676973,5,0.00013622002293270583,0.005682063900156093,0.5,0.5,2,0.44759345054626465,,,,PRUNED
35,0.44754167397816974,2023-04-26 16:16:42.164304,2023-04-26 16:19:04.028274,0 days 00:02:21.863970,0.025621691648134614,4,0.0004010140598314949,0.0034532118453587867,0.5,0.5,2,0.4380580484867096,0.44566959142684937,0.45544320344924927,0.4562745690345764,COMPLETE
34,0.44751690824826557,2023-04-26 16:14:47.927758,2023-04-26 16:16:42.163804,0 days 00:01:54.236046,0.02634799465454854,4,0.00040002875425697667,0.0033968036753031223,0.5,0.5,2,0.4572504162788391,0.4588136076927185,,,COMPLETE
350,0.447482168674469,2023-04-26 17:40:55.071621,2023-04-26 17:40:58.423703,0 days 00:00:03.352082,0.06693856740226505,5,0.00012872214442945394,0.0070860579364303835,0.5,0.25,2,0.43946826457977295,0.447482168674469,,,PRUNED
283,0.4474417567253113,2023-04-26 17:30:59.498355,2023-04-26 17:31:05.896189,0 days 00:00:06.397834,0.034700473374169545,5,0.0001826606862593422,0.04776697915741919,0.1,0.0,2,0.4474417567253113,,,,PRUNED
232,0.4474191764990489,2023-04-26 17:19:59.255864,2023-04-26 17:20:44.759883,0 days 00:00:45.504019,0.05366427455310199,5,0.0001973527199748711,0.007840344681023776,0.5,0.5,2,0.45210400223731995,0.46165814995765686,,,COMPLETE
59,0.4474174380302429,2023-04-26 16:26:44.049787,2023-04-26 16:28:45.808669,0 days 00:02:01.758882,0.04430961854231856,3,0.000426432727171818,0.006530355786240987,0.6000000000000001,1.0,2,0.43708536028862,0.4559083878993988,0.45679163932800293,,COMPLETE
219,0.44734296202659607,2023-04-26 17:18:29.992285,2023-04-26 17:18:33.572507,0 days 00:00:03.580222,0.05618442037051968,5,0.00011947605366981992,0.0024094133722806456,0.5,0.25,2,0.44734296202659607,,,,PRUNED
355,0.447324534257253,2023-04-26 17:41:18.975383,2023-04-26 17:41:58.028065,0 days 00:00:39.052682,0.0506431505152024,5,0.00013864710973735962,0.009877948366332927,0.5,0.0,2,0.4451390504837036,0.4571300745010376,0.46036916971206665,,COMPLETE
481,0.4472610354423523,2023-04-26 18:07:42.796736,2023-04-26 18:07:46.029270,0 days 00:00:03.232534,0.05678867525382611,5,0.00010540259765148839,0.0062651565840825514,0.7000000000000001,0.25,2,0.4472610354423523,,,,PRUNED
337,0.44725239276885986,2023-04-26 17:38:21.470019,2023-04-26 17:39:06.230220,0 days 00:00:44.760201,0.03700613566369857,5,0.00010115515292647007,0.006031130976932805,0.5,0.0,2,0.45300623774528503,0.459428608417511,,,COMPLETE
234,0.44717320799827576,2023-04-26 17:20:51.626201,2023-04-26 17:20:54.717185,0 days 00:00:03.090984,0.05948552648469354,5,0.0002511085081865585,0.007968454911031979,0.5,0.25,2,0.44717320799827576,,,,PRUNED
156,0.44717106223106384,2023-04-26 17:01:01.808200,2023-04-26 17:01:39.577636,0 days 00:00:37.769436,0.04896332666256683,5,8.538462399592589e-05,0.007551974941654943,0.6000000000000001,0.25,2,0.4597349166870117,,,,COMPLETE
77,0.44708247979482013,2023-04-26 16:39:53.090309,2023-04-26 16:40:36.983634,0 days 00:00:43.893325,0.036992120995470654,6,0.00016054002878778366,0.004764131742394757,0.5,0.75,2,0.45747441053390503,,,,COMPLETE
390,0.4470697045326233,2023-04-26 17:52:57.885542,2023-04-26 17:53:00.791217,0 days 00:00:02.905675,0.07926692478783498,5,7.839468824527655e-05,0.012006952097840437,0.4,0.5,2,0.4470697045326233,,,,PRUNED
289,0.44703909754753113,2023-04-26 17:31:29.082408,2023-04-26 17:31:32.226617,0 days 00:00:03.144209,0.035993696333685446,4,5.996027235838525e-05,0.002012253868588728,0.5,0.0,2,0.44703909754753113,,,,PRUNED
169,0.4470324416955312,2023-04-26 17:04:31.926289,2023-04-26 17:05:11.196117,0 days 00:00:39.269828,0.048275799321554444,5,0.00012655666429388487,0.008298281561980685,0.4,0.25,2,0.44890832901000977,0.4600980877876282,,,COMPLETE
358,0.446941077709198,2023-04-26 17:42:37.529675,2023-04-26 17:43:10.606588,0 days 00:00:33.076913,0.05535676783137182,4,5.0861155683759924e-05,0.020212534458685396,0.5,0.0,2,0.44498082995414734,0.4567714333534241,0.46159952878952026,,COMPLETE
158,0.44691301385561627,2023-04-26 17:01:46.689704,2023-04-26 17:02:37.726222,0 days 00:00:51.036518,0.05776673600512432,5,0.0001519623680294376,0.006401230617768289,0.6000000000000001,0.0,2,0.45066824555397034,0.4583801031112671,,,COMPLETE
209,0.4468221664428711,2023-04-26 17:16:58.712640,2023-04-26 17:17:01.891600,0 days 00:00:03.178960,0.062142854500119506,5,0.00014669361872154043,0.00733413631568648,0.5,1.75,2,0.43822360038757324,0.4468221664428711,,,PRUNED
208,0.4467407464981079,2023-04-26 17:16:55.397509,2023-04-26 17:16:58.712139,0 days 00:00:03.314630,0.05717518769400284,6,0.00021906828560031615,0.015544390780970908,0.5,0.0,2,0.4467407464981079,,,,PRUNED
452,0.44670188426971436,2023-04-26 18:04:22.062380,2023-04-26 18:04:25.323297,0 days 00:00:03.260917,0.044738713291437936,5,0.00013091434911923188,0.007067346008957166,0.4,1.0,2,0.44670188426971436,,,,PRUNED
311,0.44657087326049805,2023-04-26 17:32:57.754798,2023-04-26 17:33:01.116761,0 days 00:00:03.361963,0.03201719463214175,5,0.00016903949826143307,0.005494579605141951,0.5,1.75,2,0.4399144649505615,0.44657087326049805,,,PRUNED
306,0.44657009840011597,2023-04-26 17:32:37.521686,2023-04-26 17:32:40.649483,0 days 00:00:03.127797,0.02809846452109651,4,0.00011911984664502709,0.0027315454807136717,0.6000000000000001,2.5,2,0.44657009840011597,,,,PRUNED
204,0.4464539587497711,2023-04-26 17:16:41.216433,2023-04-26 17:16:44.622393,0 days 00:00:03.405960,0.05451092086783774,5,0.0001366300658388254,0.0029630778041714123,0.5,0.0,2,0.4464539587497711,,,,PRUNED
292,0.4464244544506073,2023-04-26 17:31:41.272553,2023-04-26 17:31:44.473509,0 days 00:00:03.200956,0.06594063484661873,5,9.105563106492682e-05,0.004465326257987719,0.5,0.5,2,0.4385448098182678,0.4464244544506073,,,PRUNED
149,0.44609248638153076,2023-04-26 16:58:53.279743,2023-04-26 16:58:56.614129,0 days 00:00:03.334386,0.05577400508236819,5,0.00014119896828140188,0.003447909409721145,0.6000000000000001,0.0,2,0.43498677015304565,0.44609248638153076,,,PRUNED
155,0.44597893953323364,2023-04-26 17:00:58.419098,2023-04-26 17:01:01.807202,0 days 00:00:03.388104,0.0527362320142182,5,0.00013391467730594124,0.0056829003929402926,0.7000000000000001,0.0,2,0.43700724840164185,0.44597893953323364,,,PRUNED
416,0.4459482431411743,2023-04-26 17:56:41.771801,2023-04-26 17:56:44.885745,0 days 00:00:03.113944,0.012326407549658604,5,8.813288984139872e-05,0.009600228180771666,0.30000000000000004,0.25,2,0.4459482431411743,,,,PRUNED
318,0.4458615481853485,2023-04-26 17:36:13.102866,2023-04-26 17:36:19.093355,0 days 00:00:05.990489,0.06101395680773682,5,0.0008070290994504702,0.00945389867977306,0.6000000000000001,0.25,2,0.4458615481853485,,,,PRUNED
381,0.44579679767290753,2023-04-26 17:50:34.454976,2023-04-26 17:51:06.804414,0 days 00:00:32.349438,0.08796896268133125,5,9.778435679292261e-05,0.009399907160041776,0.4,0.75,2,0.4526241421699524,0.4598771631717682,,,COMPLETE
48,0.44573111335436505,2023-04-26 16:24:06.240329,2023-04-26 16:25:47.256401,0 days 00:01:41.016072,0.018619647279525437,3,0.0005688632384790748,0.007088106166213059,0.5,0.75,2,0.44625145196914673,0.45477598905563354,,,COMPLETE
62,0.44558971126874286,2023-04-26 16:30:19.697778,2023-04-26 16:32:19.306214,0 days 00:01:59.608436,0.045652854454810925,3,0.0004933413231776021,0.004474739166007848,0.6000000000000001,0.5,2,0.43872928619384766,0.44623470306396484,0.4570450484752655,0.45888465642929077,COMPLETE
230,0.4455412030220032,2023-04-26 17:19:22.868343,2023-04-26 17:19:26.056971,0 days 00:00:03.188628,0.05108157893926091,5,0.00011238565038750667,0.019640982573962906,0.4,0.0,2,0.44568121433258057,0.4455412030220032,,,PRUNED
426,0.445440411567688,2023-04-26 17:58:43.163487,2023-04-26 17:58:46.370319,0 days 00:00:03.206832,0.08388520750718964,5,0.000114704589044266,0.002821741419557674,0.4,0.75,2,0.445440411567688,,,,PRUNED
150,0.44542786478996277,2023-04-26 16:58:56.614628,2023-04-26 16:58:59.931921,0 days 00:00:03.317293,0.05957368267194754,5,0.0001089020395601611,0.004555346662860262,0.6000000000000001,0.0,2,0.4366045594215393,0.44542786478996277,,,PRUNED
96,0.4452056288719177,2023-04-26 16:47:09.449248,2023-04-26 16:47:12.852837,0 days 00:00:03.403589,0.03377258438573189,6,0.00019431684822276504,0.003538514532372402,0.5,0.75,2,0.43685251474380493,0.4452056288719177,,,PRUNED
99,0.44512081146240234,2023-04-26 16:47:22.525888,2023-04-26 16:47:25.681077,0 days 00:00:03.155189,0.03464948305075396,5,0.00012612174747438356,0.001560395834914506,0.5,0.0,2,0.4353513717651367,0.44512081146240234,,,PRUNED
463,0.44509387016296387,2023-04-26 18:05:57.128387,2023-04-26 18:06:00.093128,0 days 00:00:02.964741,0.06733643587084227,5,0.00037064219680534537,0.008136271107930929,0.5,0.75,2,0.4413715600967407,0.44509387016296387,,,PRUNED
216,0.44497984647750854,2023-04-26 17:18:21.014743,2023-04-26 17:18:24.510760,0 days 00:00:03.496017,0.05483757012216279,5,5.536825809061763e-05,0.0032913462390253712,0.5,0.25,2,0.44497984647750854,,,,PRUNED
44,0.4449707865715027,2023-04-26 16:21:23.224260,2023-04-26 16:21:29.135010,0 days 00:00:05.910750,0.02398292183634486,4,0.00039311835404653913,0.009234035407525822,0.5,1.25,2,0.44413673877716064,0.4449707865715027,,,PRUNED
69,0.444959819316864,2023-04-26 16:35:49.007424,2023-04-26 16:36:57.009153,0 days 00:01:08.001729,0.04116247350085957,2,0.0002391668576620893,0.00940357417437392,0.4,0.0,3,0.45676225423812866,0.4591915011405945,,,COMPLETE
91,0.44490087032318115,2023-04-26 16:45:45.453481,2023-04-26 16:45:48.797044,0 days 00:00:03.343563,0.03924427456560365,6,0.00025400004841830316,0.006505024425919933,0.5,0.5,2,0.4369238615036011,0.44490087032318115,,,PRUNED
51,0.4448898434638977,2023-04-26 16:25:56.474351,2023-04-26 16:26:05.259785,0 days 00:00:08.785434,0.021624542394066946,3,0.0005070854294277958,0.0072378765558836705,0.5,0.75,2,0.4363629221916199,0.4448898434638977,,,PRUNED
344,0.4448603093624115,2023-04-26 17:39:25.563410,2023-04-26 17:39:28.661835,0 days 00:00:03.098425,0.04147226625303093,5,0.00014296917664885942,0.004964154441032832,0.6000000000000001,0.5,2,0.4448603093624115,,,,PRUNED
240,0.444827139377594,2023-04-26 17:21:54.404158,2023-04-26 17:21:57.632748,0 days 00:00:03.228590,0.08035417503678209,5,0.00015558010543404515,0.0062555898798052414,0.6000000000000001,0.0,2,0.4387105703353882,0.444827139377594,,,PRUNED
102,0.44475167989730835,2023-04-26 16:47:34.739113,2023-04-26 16:47:38.173460,0 days 00:00:03.434347,0.04178557872542138,5,0.00024818068833571766,0.0042595217312086,0.5,0.5,2,0.4349120855331421,0.44475167989730835,,,PRUNED
282,0.44455376267433167,2023-04-26 17:30:56.499816,2023-04-26 17:30:59.497855,0 days 00:00:02.998039,0.09225674766666649,5,0.00014177353321237463,0.003947910992218716,0.5,0.25,2,0.44455376267433167,,,,PRUNED
326,0.44441646337509155,2023-04-26 17:37:38.725204,2023-04-26 17:37:41.746488,0 days 00:00:03.021284,0.06206823506445447,4,7.73284940620986e-05,0.004311018594066381,0.6000000000000001,0.5,2,0.44441646337509155,,,,PRUNED
47,0.44435397783915204,2023-04-26 16:21:38.573284,2023-04-26 16:24:06.239829,0 days 00:02:27.666545,0.029241552889852314,5,0.0002686369301358492,0.01193091702771193,0.4,1.25,1,0.4518050253391266,,,,COMPLETE
346,0.44429144263267517,2023-04-26 17:39:32.024659,2023-04-26 17:39:35.234038,0 days 00:00:03.209379,0.07141947016257022,5,0.000539317908851716,0.006173916782527821,0.6000000000000001,0.0,2,0.4376908540725708,0.44429144263267517,,,PRUNED
472,0.44427353143692017,2023-04-26 18:06:30.553235,2023-04-26 18:06:33.667096,0 days 00:00:03.113861,0.09330069932351154,5,0.00011917737630065784,0.031004735752278606,0.30000000000000004,0.25,2,0.44129323959350586,0.44427353143692017,,,PRUNED
137,0.4440040588378906,2023-04-26 16:53:02.603823,2023-04-26 16:53:08.940047,0 days 00:00:06.336224,0.050370855487914847,3,0.0002751418493518412,0.0027886340083940904,0.6000000000000001,0.5,2,0.4440040588378906,,,,PRUNED
23,0.4439380168914795,2023-04-26 16:00:10.764070,2023-04-26 16:02:14.120417,0 days 00:02:03.356347,0.05028433249604069,2,0.00024358929990142545,0.006604449405634882,0.7000000000000001,1.0,3,0.44166019558906555,0.4447679817676544,0.4517248570919037,,COMPLETE
221,0.44381070137023926,2023-04-26 17:18:40.136565,2023-04-26 17:18:43.519035,0 days 00:00:03.382470,0.05842818979508877,5,0.00017847199019226998,0.004156864230486018,0.5,0.5,2,0.44381070137023926,,,,PRUNED
345,0.4436875879764557,2023-04-26 17:39:28.662335,2023-04-26 17:39:32.024159,0 days 00:00:03.361824,0.05602066048220126,5,0.00015124124550921548,0.004312855169107097,0.5,0.25,2,0.4436875879764557,,,,PRUNED
181,0.44364801049232483,2023-04-26 17:08:49.879261,2023-04-26 17:08:53.658102,0 days 00:00:03.778841,0.05975967727498003,5,0.00014811811470869654,0.005303248178301761,0.5,0.25,2,0.4392302632331848,0.44364801049232483,,,PRUNED
75,0.4436068534851074,2023-04-26 16:39:46.372999,2023-04-26 16:39:49.683399,0 days 00:00:03.310400,0.038958096140184424,6,0.0002436199726138088,0.005215984231979717,0.30000000000000004,0.25,2,0.43368276953697205,0.4436068534851074,,,PRUNED
443,0.4434727231661479,2023-04-26 18:02:35.292719,2023-04-26 18:03:15.713183,0 days 00:00:40.420464,0.07422340795125457,5,9.61210623013133e-05,0.010889957932536989,0.4,0.25,2,0.4606776237487793,,,,COMPLETE
76,0.4434545040130615,2023-04-26 16:39:49.683399,2023-04-26 16:39:53.089809,0 days 00:00:03.406410,0.046172470857349567,5,0.00020483613236318594,0.0018657494890782318,0.4,0.25,3,0.43380802869796753,0.4434545040130615,,,PRUNED
258,0.4432120621204376,2023-04-26 17:27:45.611804,2023-04-26 17:27:48.672568,0 days 00:00:03.060764,0.09755367451417145,6,0.0002208839007191133,0.0019598464605949445,0.5,0.0,2,0.4432120621204376,,,,PRUNED
