number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_l1_reg,params_l2_reg,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
515,0.6154598130911948,2023-04-26 13:57:22.737038,2023-04-26 13:57:23.834131,0 days 00:00:01.097093,0.7510618800817676,0.1380172219027649,0.29042887575915355,1.4535913744901452,0.23060701260303823,3,5,0.7253908394811409,0.6154598130911948,,,,PRUNED
543,0.6154623350618657,2023-04-26 13:58:00.283313,2023-04-26 13:58:01.383541,0 days 00:00:01.100228,0.7052391845691469,0.07259206750244546,0.3641517971916809,1.6544824256083013,0.19461525203709734,3,13,0.8958019450378217,0.6154623350618657,,,,PRUNED
482,0.6155063274700443,2023-04-26 13:56:43.124985,2023-04-26 13:56:44.369167,0 days 00:00:01.244182,0.5491007594883499,0.11482699262855843,0.052010310721332845,0.8042900947931747,0.23504563612421736,18,9,0.682397002938991,0.6155063274700443,,,,PRUNED
634,0.6155890446894939,2023-04-26 13:59:48.394477,2023-04-26 13:59:49.603718,0 days 00:00:01.209241,0.7682320378902731,0.20830368362717971,0.10634809572905096,1.052404877115675,0.23065073125102148,3,10,0.7783969495551634,0.6155890446894939,,,,PRUNED
623,0.6156149784525546,2023-04-26 13:59:31.943378,2023-04-26 13:59:33.069043,0 days 00:00:01.125665,0.6366612373720582,0.04710789596309864,0.17294170680728374,0.33612512710353787,0.17785111724713362,4,12,0.6654978029207579,0.6156149784525546,,,,PRUNED
782,0.6156576868619357,2023-04-26 14:03:03.747575,2023-04-26 14:03:04.857668,0 days 00:00:01.110093,0.7779256593413556,0.14846638734352408,0.013745198633230217,1.558862255814296,0.22700722461686723,3,9,0.8686677805328603,0.6156576868619357,,,,PRUNED
367,0.6157369586155714,2023-04-26 13:54:12.274968,2023-04-26 13:54:13.381837,0 days 00:00:01.106869,0.7583954719679723,0.02648886092432464,0.07733087158934732,0.48772116014312755,0.19719735326040883,4,4,0.7493401994807136,0.6157369586155714,,,,PRUNED
937,0.6157997687067472,2023-04-26 14:06:33.772884,2023-04-26 14:06:34.893561,0 days 00:00:01.120677,0.5294687952000677,0.48167167982284437,0.5858504816863355,0.18391076313856428,0.22546383600613074,4,6,0.9290026799545512,0.6157997687067472,,,,PRUNED
987,0.6158617281525052,2023-04-26 14:07:43.140141,2023-04-26 14:07:44.518256,0 days 00:00:01.378115,0.5334196407278085,0.01866309350012234,0.7979152610732424,0.237762041841521,0.26140442687844534,19,11,0.512493573264662,0.6216134291460815,0.6158617281525052,,,PRUNED
780,0.6160688414645723,2023-04-26 14:03:01.347732,2023-04-26 14:03:02.553837,0 days 00:00:01.206105,0.5109724396333433,0.21487134174026898,0.1509441113307045,1.9969292556587577,0.2112396912392122,5,13,0.9355965135039452,0.6160688414645723,,,,PRUNED
989,0.6161243511477409,2023-04-26 14:07:45.583343,2023-04-26 14:07:46.966965,0 days 00:00:01.383622,0.5572265453927568,0.011998027637556594,0.7111184919420335,0.4421096805557831,0.25322730180786807,15,8,0.664624049803282,0.6161243511477409,,,,PRUNED
289,0.6165364573766182,2023-04-26 13:52:32.089099,2023-04-26 13:52:33.243975,0 days 00:00:01.154876,0.6978633442930918,0.12984376702411785,0.027272631914564166,0.6961445348846586,0.14863833591105655,7,13,0.7614975752629453,0.6165364573766182,,,,PRUNED
433,0.6167764387816838,2023-04-26 13:55:32.342502,2023-04-26 13:55:33.398190,0 days 00:00:01.055688,0.7321391542412549,0.09823454210908097,0.2047150055844536,0.8850687978179143,0.18973522240970692,4,18,0.7114176769901578,0.6167764387816838,,,,PRUNED
403,0.6168757354060491,2023-04-26 13:54:55.769464,2023-04-26 13:54:56.867047,0 days 00:00:01.097583,0.5913718528168137,0.0334644048560462,0.07008005688545894,0.8689220787645018,0.23719270697810663,3,12,0.6006701279771425,0.6168757354060491,,,,PRUNED
740,0.6168968069887512,2023-04-26 14:02:03.704545,2023-04-26 14:02:04.837071,0 days 00:00:01.132526,0.7204808330507252,0.20328215927331,0.2576537842507119,1.1568991302614984,0.19282922685806345,4,8,0.798372135894232,0.6168968069887512,,,,PRUNED
901,0.6171372737487023,2023-04-26 14:05:46.823910,2023-04-26 14:05:47.997671,0 days 00:00:01.173761,0.5060044167561225,0.08078349421271125,0.013391850347575507,1.9983068507821007,0.20567063465919933,5,8,0.665915484878927,0.6171372737487023,,,,PRUNED
663,0.617411479841695,2023-04-26 14:00:27.354613,2023-04-26 14:00:28.478209,0 days 00:00:01.123596,0.596213946713976,0.11226790635543352,0.6988935179974537,0.9889061245798053,0.2144421437667245,4,16,0.6503292238551517,0.617411479841695,,,,PRUNED
404,0.6174259984157,2023-04-26 13:54:56.867547,2023-04-26 13:54:57.978639,0 days 00:00:01.111092,0.7147187036159747,0.05313553905226734,0.09858432961889677,0.2379750774595587,0.18371086059158664,4,15,0.7152401048627356,0.6174259984157,,,,PRUNED
435,0.6175847699675748,2023-04-26 13:55:34.506280,2023-04-26 13:55:35.633370,0 days 00:00:01.127090,0.8114063643220322,0.01508688450219367,0.1385646090028818,0.5362393770467654,0.1714384048067005,5,13,0.8483791727033662,0.6175847699675748,,,,PRUNED
366,0.6177356084196028,2023-04-26 13:54:11.174379,2023-04-26 13:54:12.274468,0 days 00:00:01.100089,0.6878699356640581,0.03883312833325874,0.03156284429274781,0.49723389601883583,0.17986712629010876,3,8,0.7133877531621933,0.6177356084196028,,,,PRUNED
213,0.6180424374534768,2023-04-26 13:50:44.268411,2023-04-26 13:50:45.380512,0 days 00:00:01.112101,0.6790711213850785,0.06730571234164498,0.035973939965241924,1.0071677117699995,0.1667338511631998,4,18,0.8222114924275931,0.6180424374534768,,,,PRUNED
693,0.6186519284746069,2023-04-26 14:01:06.505714,2023-04-26 14:01:07.626310,0 days 00:00:01.120596,0.6019124959858364,0.04024517474452595,0.4171874286072916,0.8401256382661619,0.2204373913888385,3,3,0.5334924197394982,0.6186519284746069,,,,PRUNED
729,0.6188465278449766,2023-04-26 14:01:51.252413,2023-04-26 14:01:52.372299,0 days 00:00:01.119886,0.57860544231892,0.18442059482031328,0.0227431927109923,1.6256971746255124,0.20445725838836457,4,13,0.5633590541230493,0.6188465278449766,,,,PRUNED
272,0.6190159275224003,2023-04-26 13:52:07.802622,2023-04-26 13:52:08.891797,0 days 00:00:01.089175,0.7062861785104668,0.03497521517759083,0.02202007553267142,0.8204116532186108,0.2703614932258293,4,13,0.7302398584615873,0.6190159275224003,,,,PRUNED
204,0.6190248303533162,2023-04-26 13:50:31.107254,2023-04-26 13:50:32.199679,0 days 00:00:01.092425,0.6951589375764611,0.0490978130457673,0.022210865089191196,0.9578156679483636,0.29892123556558053,3,17,0.8107229627998073,0.6190248303533162,,,,PRUNED
257,0.6190347800388994,2023-04-26 13:51:45.029136,2023-04-26 13:51:46.134726,0 days 00:00:01.105590,0.663391788437731,0.40140129088265747,0.0478236369093182,1.4440433538250639,0.2735145399999502,4,11,0.8700745500394496,0.6190347800388994,,,,PRUNED
174,0.6190685139464251,2023-04-26 13:49:47.738357,2023-04-26 13:49:48.843250,0 days 00:00:01.104893,0.6779210864301748,0.13286398400018032,0.03266329532414779,0.8853342298953527,0.2703454533110979,4,15,0.809538738478892,0.6190685139464251,,,,PRUNED
672,0.6192924733124641,2023-04-26 14:00:37.590951,2023-04-26 14:00:38.685561,0 days 00:00:01.094610,0.529818197949858,0.2964382190257475,0.6292589371245737,0.8085953000892063,0.22688341933342066,3,16,0.5133659283690908,0.6192924733124641,,,,PRUNED
214,0.6193142908399947,2023-04-26 13:50:45.381511,2023-04-26 13:50:46.460207,0 days 00:00:01.078696,0.7039163525896178,0.05460823690405841,0.03911865424375792,0.8879436020935938,0.267151775209453,4,15,0.5396310728697555,0.6193142908399947,,,,PRUNED
351,0.619376702679234,2023-04-26 13:53:51.208228,2023-04-26 13:53:52.264445,0 days 00:00:01.056217,0.7231403791851204,0.04711603425979143,0.02966510641708912,0.9070720937392751,0.29578120286521586,4,7,0.7898873453602288,0.619376702679234,,,,PRUNED
203,0.6194160917059406,2023-04-26 13:50:30.044105,2023-04-26 13:50:31.106754,0 days 00:00:01.062649,0.5756203925414359,0.05539759425800564,0.05105186254569977,0.9994537658818181,0.27907120549611797,4,18,0.768275330976027,0.6194160917059406,,,,PRUNED
313,0.6194253522998346,2023-04-26 13:52:59.536927,2023-04-26 13:53:00.635258,0 days 00:00:01.098331,0.5930038349513278,0.13556476856477143,0.018673466115390894,0.624655753742828,0.25939382135723993,5,20,0.8193267125496408,0.6194253522998346,,,,PRUNED
876,0.6194407137706811,2023-04-26 14:05:15.788388,2023-04-26 14:05:16.903575,0 days 00:00:01.115187,0.7770900661456811,0.08137246951638101,0.01947519749944688,0.31511757736065016,0.17966024949096732,4,9,0.9561231055136195,0.6194407137706811,,,,PRUNED
285,0.6194644588864116,2023-04-26 13:52:27.720689,2023-04-26 13:52:28.794276,0 days 00:00:01.073587,0.6977598593220795,0.0943049747313711,0.019624519055367346,0.7291900863321881,0.29569930629974944,3,14,0.9568446694150792,0.6194644588864116,,,,PRUNED
340,0.6195466598175476,2023-04-26 13:53:35.870716,2023-04-26 13:53:36.950799,0 days 00:00:01.080083,0.7999867202956982,0.03581539762048133,0.023904175082826985,0.8489554810840321,0.29210749016707077,4,4,0.7648583245700278,0.6195466598175476,,,,PRUNED
342,0.6196411844766524,2023-04-26 13:53:40.971756,2023-04-26 13:53:42.045890,0 days 00:00:01.074134,0.7344319319823829,0.037783825671794974,0.02774055469919426,0.7801490322825116,0.28613153754391507,4,3,0.750254005346062,0.6196411844766524,,,,PRUNED
215,0.6196778168062318,2023-04-26 13:50:46.461207,2023-04-26 13:50:47.538960,0 days 00:00:01.077753,0.6684474560883302,0.036498213695583884,0.04638519121608016,1.0461940570140835,0.29373254636493146,3,17,0.8473720655064754,0.6196778168062318,,,,PRUNED
421,0.6198001466994233,2023-04-26 13:55:18.879807,2023-04-26 13:55:19.966390,0 days 00:00:01.086583,0.5615358163001987,0.13307554892971107,0.04106635776348648,0.057107614883152746,0.22510032410686256,3,12,0.7283204185863602,0.6198001466994233,,,,PRUNED
292,0.6198728763838026,2023-04-26 13:52:35.410634,2023-04-26 13:52:36.503221,0 days 00:00:01.092587,0.8320926915647049,0.07328657870894408,0.01982425958175307,1.2293114917719177,0.28975709167243785,4,19,0.7642853401329833,0.6198728763838026,,,,PRUNED
881,0.6199294260982536,2023-04-26 14:05:21.414608,2023-04-26 14:05:22.563956,0 days 00:00:01.149348,0.8453843812516113,0.23191872439032984,0.014162037552152385,0.3339905851365986,0.16430608499488136,5,9,0.9657416726067639,0.6199294260982536,,,,PRUNED
308,0.6199492467467062,2023-04-26 13:52:54.049909,2023-04-26 13:52:55.108996,0 days 00:00:01.059087,0.6797390626815446,0.15260842429830743,0.11422002154173315,1.114713935965548,0.25172931398741255,5,16,0.7443122815963592,0.6199492467467062,,,,PRUNED
280,0.6201182394809761,2023-04-26 13:52:19.382197,2023-04-26 13:52:20.462786,0 days 00:00:01.080589,0.696667664644451,0.09129379982672887,0.015551791552466497,0.6749018173058894,0.2642556510044527,4,15,0.7500298567688486,0.6201182394809761,,,,PRUNED
146,0.6201483722946833,2023-04-26 13:49:06.355414,2023-04-26 13:49:07.432503,0 days 00:00:01.077089,0.6618304322887749,0.0965243679482032,0.03278050559247242,0.9726226866699748,0.29046150808639554,3,18,0.8524753350133558,0.6201483722946833,,,,PRUNED
517,0.6202360673872567,2023-04-26 13:57:24.951723,2023-04-26 13:57:26.057814,0 days 00:00:01.106091,0.7626440141474679,0.03491667095461106,0.21349973943833456,0.7186696125473466,0.19539047267004284,3,6,0.6942716920883477,0.6202360673872567,,,,PRUNED
565,0.6202602555487761,2023-04-26 13:58:24.854153,2023-04-26 13:58:25.980242,0 days 00:00:01.126089,0.5792422078863432,0.13345887941313678,0.17300594929677493,1.4320015358115588,0.18492755013046988,5,13,0.8673953289135131,0.6202602555487761,,,,PRUNED
316,0.6202796099068734,2023-04-26 13:53:03.155530,2023-04-26 13:53:04.234116,0 days 00:00:01.078586,0.7189340087885151,0.035472867240609766,0.03722164917475168,0.878652018022262,0.28466927451243657,4,10,0.707903686279743,0.6202796099068734,,,,PRUNED
547,0.6204322337374767,2023-04-26 13:58:04.699630,2023-04-26 13:58:05.846718,0 days 00:00:01.147088,0.5431001785192617,0.056486038196883206,0.2801980519546212,1.6225215567107252,0.20527959029631343,4,10,0.8887750316983963,0.6204322337374767,,,,PRUNED
337,0.6205515585440288,2023-04-26 13:53:29.748624,2023-04-26 13:53:30.827240,0 days 00:00:01.078616,0.7157089914059357,0.11120992555954089,0.02603585627144142,0.8147630981132976,0.28353969460091155,4,15,0.7749285295058137,0.6205515585440288,,,,PRUNED
212,0.6207079447968913,2023-04-26 13:50:43.105383,2023-04-26 13:50:44.267912,0 days 00:00:01.162529,0.687039494022201,0.2383445916280321,0.05175688432743185,0.9284225687227574,0.26169474714305363,4,14,0.8363537638950046,0.6207079447968913,,,,PRUNED
158,0.6207605455005077,2023-04-26 13:49:23.156870,2023-04-26 13:49:24.258962,0 days 00:00:01.102092,0.6460502712873778,0.20145984741819206,0.028226784989069272,0.9252388512635805,0.2378737685660854,6,15,0.8232046631306598,0.6207605455005077,,,,PRUNED
126,0.6207662382508677,2023-04-26 13:48:37.375194,2023-04-26 13:48:38.474439,0 days 00:00:01.099245,0.6985976561180558,0.13514655732971276,0.032047908364201586,1.0629513771862864,0.28630389009324475,3,13,0.8646036219152912,0.6207662382508677,,,,PRUNED
294,0.6208377421975396,2023-04-26 13:52:37.829914,2023-04-26 13:52:38.889000,0 days 00:00:01.059086,0.5677109179524246,0.050073018845193044,0.016991888365516093,1.1098284540970915,0.29970380119888085,3,20,0.750433461861455,0.6208377421975396,,,,PRUNED
303,0.6208698011903326,2023-04-26 13:52:48.462676,2023-04-26 13:52:49.534883,0 days 00:00:01.072207,0.7102962562000945,0.04202652561292931,0.011714920686179211,0.9649174962699114,0.28695222954101623,3,19,0.9947880875299676,0.6208698011903326,,,,PRUNED
628,0.6209100862290289,2023-04-26 13:59:37.797002,2023-04-26 13:59:38.916790,0 days 00:00:01.119788,0.7208237586646105,0.1315594024209392,0.014249713150424156,0.7272684705323047,0.2830804082946568,4,9,0.9030883467963451,0.6209100862290289,,,,PRUNED
594,0.6209301188650087,2023-04-26 13:58:58.049443,2023-04-26 13:58:59.242690,0 days 00:00:01.193247,0.5285692208052698,0.044685895188270916,0.0563065824826327,1.2997970558499157,0.19898870309828215,4,4,0.6790308609615519,0.6209301188650087,,,,PRUNED
449,0.6211101866094249,2023-04-26 13:55:51.382753,2023-04-26 13:55:52.452680,0 days 00:00:01.069927,0.5297850682377229,0.032820970371880726,0.9687810033851215,1.0699196738687735,0.2665935893232157,4,19,0.682416503439631,0.6211101866094249,,,,PRUNED
795,0.6211234275729524,2023-04-26 14:03:18.457792,2023-04-26 14:03:19.603886,0 days 00:00:01.146094,0.550039738743699,0.016714262781125738,0.11887366032436814,1.5818142594250286,0.19774911153350655,4,14,0.7126917514762594,0.6211234275729524,,,,PRUNED
402,0.6211829708793323,2023-04-26 13:54:54.722290,2023-04-26 13:54:55.768461,0 days 00:00:01.046171,0.6319059374783143,0.10261530401443898,0.028294043001210658,0.968559019308752,0.25773748998532126,4,17,0.7271073431099622,0.6211829708793323,,,,PRUNED
503,0.6212054592149672,2023-04-26 13:57:09.298842,2023-04-26 13:57:10.406109,0 days 00:00:01.107267,0.5606360938396889,0.19880268909455537,0.010013379414684673,1.1499702069116813,0.19792277131643296,4,11,0.6737215494830748,0.6212054592149672,,,,PRUNED
133,0.6212412876321609,2023-04-26 13:48:48.318722,2023-04-26 13:48:49.410327,0 days 00:00:01.091605,0.6136037537625306,0.12476061788962804,0.03782545466186701,0.9109897632124855,0.24513325540055342,5,16,0.8306413347215571,0.6212412876321609,,,,PRUNED
166,0.6213987525358813,2023-04-26 13:49:38.377838,2023-04-26 13:49:39.481710,0 days 00:00:01.103872,0.6935531506204512,0.1403611865641632,0.04360248966334846,0.9788917031259111,0.16599446875437257,3,20,0.7470430811427708,0.6213987525358813,,,,PRUNED
157,0.6214023121635899,2023-04-26 13:49:21.999078,2023-04-26 13:49:23.155870,0 days 00:00:01.156792,0.6649664720067424,0.17025582896738212,0.06175728163055209,1.2722274856000118,0.2594306619436813,4,19,0.7736126950835549,0.6214023121635899,,,,PRUNED
657,0.6214466879597617,2023-04-26 14:00:20.637150,2023-04-26 14:00:21.740243,0 days 00:00:01.103093,0.5225270335242265,0.12363096598575708,0.7892882827037386,0.06545519692468571,0.2544499195818113,5,15,0.6229776985244107,0.6214466879597617,,,,PRUNED
558,0.6214791830908153,2023-04-26 13:58:16.955893,2023-04-26 13:58:18.063482,0 days 00:00:01.107589,0.9820911587354212,0.03561629465864313,0.021134478543135184,1.379001009104956,0.26253699636760186,5,6,0.9759791434075746,0.6214791830908153,,,,PRUNED
197,0.6215203355210522,2023-04-26 13:50:23.173415,2023-04-26 13:50:24.288153,0 days 00:00:01.114738,0.732272519161256,0.042442664905402404,0.013866429062877016,0.9459854112948729,0.19233552904381973,3,14,0.7101984195481318,0.6215203355210522,,,,PRUNED
651,0.6216108357270445,2023-04-26 14:00:13.770269,2023-04-26 14:00:14.884864,0 days 00:00:01.114595,0.5185904894791744,0.03740431808973073,0.5087862677856054,0.853700005657182,0.1994853581558091,4,16,0.5562792015733395,0.6216108357270445,,,,PRUNED
882,0.6216138062101226,2023-04-26 14:05:22.564956,2023-04-26 14:05:23.729219,0 days 00:00:01.164263,0.5077472450162518,0.07034002201979765,0.014835999610419719,0.25901555724969005,0.16920735516529273,7,7,0.982132681954586,0.6216138062101226,,,,PRUNED
732,0.6216509876420716,2023-04-26 14:01:54.580650,2023-04-26 14:01:55.715746,0 days 00:00:01.135096,0.9564208541861914,0.258146764783537,0.3336983792921588,1.7901354347438851,0.1429003997597979,4,15,0.5476985993545934,0.6216509876420716,,,,PRUNED
602,0.6217826415943529,2023-04-26 13:59:07.915288,2023-04-26 13:59:09.018602,0 days 00:00:01.103314,0.7037772880724215,0.4518579338412535,0.035188155356643984,0.980795759736661,0.28051601671599274,3,8,0.9770371140896451,0.6217826415943529,,,,PRUNED
451,0.621788786921604,2023-04-26 13:55:53.653280,2023-04-26 13:55:54.742885,0 days 00:00:01.089605,0.5923261232540469,0.15958604533217688,0.03465888476338637,1.0170234301417491,0.19870152412832517,4,14,0.7573899929623116,0.621788786921604,,,,PRUNED
116,0.621817000298569,2023-04-26 13:48:23.189967,2023-04-26 13:48:24.294575,0 days 00:00:01.104608,0.6720360162463241,0.10325846830246836,0.03482548767057208,1.0019748322727877,0.2797864122564456,3,17,0.8504708873335031,0.621817000298569,,,,PRUNED
311,0.621832263588984,2023-04-26 13:52:57.344200,2023-04-26 13:52:58.444338,0 days 00:00:01.100138,0.6561192128812217,0.03871683050863872,0.07444099988254574,0.5361951684888484,0.28083350335115026,3,7,0.8419376406288255,0.621832263588984,,,,PRUNED
237,0.6219486511557627,2023-04-26 13:51:14.000361,2023-04-26 13:51:15.111953,0 days 00:00:01.111592,0.5917964246758355,0.12378750237719138,0.020698231299870792,0.9868526598750886,0.18265825196169314,5,17,0.8068657396958631,0.6219486511557627,,,,PRUNED
555,0.6220300045485891,2023-04-26 13:58:13.587886,2023-04-26 13:58:14.691477,0 days 00:00:01.103591,0.6768188927033969,0.043732113267557916,0.016995069445211397,1.465760343310162,0.2824838759705856,3,12,0.7302906845424847,0.6220300045485891,,,,PRUNED
462,0.6220590887541855,2023-04-26 13:56:06.564068,2023-04-26 13:56:07.602983,0 days 00:00:01.038915,0.7837012049437737,0.13447304624876674,0.06880044290612491,1.3185931617606865,0.276109749769931,4,13,0.768032213962118,0.6220590887541855,,,,PRUNED
758,0.622122895184413,2023-04-26 14:02:33.051862,2023-04-26 14:02:34.176450,0 days 00:00:01.124588,0.5126586934215568,0.17886828661501725,0.22670371507607795,1.890334860250685,0.2589558822962403,5,11,0.9974459110187667,0.622122895184413,,,,PRUNED
5,0.6221416940056774,2023-04-26 13:44:58.200629,2023-04-26 13:44:59.875846,0 days 00:00:01.675217,0.802505863489438,0.03968943473960898,0.2708625860233828,1.65419240907947,0.15141796832416826,15,1,0.7727303564374274,0.6269523967278248,0.6221416940056774,,,PRUNED
277,0.6221520011145625,2023-04-26 13:52:16.119057,2023-04-26 13:52:17.192645,0 days 00:00:01.073588,0.7088972647208118,0.10241818085697342,0.014973819961403791,0.31418339035913595,0.25225387441591124,4,10,0.7343445355564506,0.6221520011145625,,,,PRUNED
803,0.6222462435506821,2023-04-26 14:03:27.552389,2023-04-26 14:03:28.705122,0 days 00:00:01.152733,0.8079984709229506,0.03192722815204463,0.020379265687907547,1.3487195816657873,0.1655462883694309,4,12,0.7903455935863448,0.6222462435506821,,,,PRUNED
304,0.6222815108853222,2023-04-26 13:52:49.535884,2023-04-26 13:52:50.653693,0 days 00:00:01.117809,0.6186096218399242,0.09943224452455307,0.03654678052547051,0.839079817343179,0.17490823695650506,5,13,0.9355510857733013,0.6222815108853222,,,,PRUNED
144,0.6222922102405415,2023-04-26 13:49:04.082115,2023-04-26 13:49:05.178465,0 days 00:00:01.096350,0.6918063968259311,0.17319326307768193,0.03749672390103897,0.8837488252211927,0.25179829390802444,4,9,0.8120054209148121,0.6222922102405415,,,,PRUNED
766,0.6223717725167436,2023-04-26 14:02:42.444823,2023-04-26 14:02:43.588915,0 days 00:00:01.144092,0.5089639133051075,0.0499366335209303,0.026788118075880482,1.4473149614666243,0.25540060778881396,5,10,0.9603881177639093,0.6223717725167436,,,,PRUNED
228,0.6225349122315684,2023-04-26 13:51:01.235763,2023-04-26 13:51:02.263415,0 days 00:00:01.027652,0.7793970403670828,0.16317392044570397,0.0366351276848367,1.0048481848856778,0.27129924571683633,4,19,0.8392801922296664,0.6225349122315684,,,,PRUNED
376,0.6225741615931215,2023-04-26 13:54:22.444377,2023-04-26 13:54:23.521214,0 days 00:00:01.076837,0.5681023128424809,0.03999672303749012,0.19087894500393024,0.6616154650468474,0.286807127649338,3,5,0.7694085082226876,0.6225741615931215,,,,PRUNED
810,0.6227046619121487,2023-04-26 14:03:35.641608,2023-04-26 14:03:36.915782,0 days 00:00:01.274174,0.910923078581426,0.12253566075140657,0.08862641888622778,1.9520352629662039,0.13978331485704543,4,16,0.5237019883437883,0.6227046619121487,,,,PRUNED
593,0.6229127876315886,2023-04-26 13:58:56.900113,2023-04-26 13:58:58.048443,0 days 00:00:01.148330,0.6848171110848436,0.17517624698249654,0.29148674130915603,1.1057548827607586,0.27287268516855884,3,11,0.8608281655704035,0.6229127876315886,,,,PRUNED
571,0.6229463563501505,2023-04-26 13:58:31.520501,2023-04-26 13:58:32.614052,0 days 00:00:01.093551,0.8983590981285403,0.10939156368435579,0.04461647245358269,1.8355973599864928,0.29464265526337174,3,13,0.7724346688446893,0.6229463563501505,,,,PRUNED
186,0.6229684900031602,2023-04-26 13:50:01.815548,2023-04-26 13:50:02.879349,0 days 00:00:01.063801,0.6869386380750817,0.17162578439878523,0.04555512047380087,1.1275537207329402,0.2739557951177652,3,19,0.8505835568096346,0.6229684900031602,,,,PRUNED
664,0.6230338238339609,2023-04-26 14:00:28.478709,2023-04-26 14:00:29.580883,0 days 00:00:01.102174,0.7926952361037616,0.02042725533635185,0.5005244071474492,0.767245815023109,0.26730318368864525,4,9,0.597942669727489,0.6230338238339609,,,,PRUNED
656,0.6232120336385688,2023-04-26 14:00:19.513187,2023-04-26 14:00:20.636150,0 days 00:00:01.122963,0.5498267769263077,0.026414862742461603,0.5008793036133139,0.5025186016723041,0.27419392412422255,3,8,0.5708199767704689,0.6232120336385688,,,,PRUNED
680,0.6232709621105476,2023-04-26 14:00:49.585224,2023-04-26 14:00:50.738831,0 days 00:00:01.153607,0.93486470098339,0.14047955272256377,0.3598347209418187,0.7921490824587201,0.24218840101953565,5,15,0.5893813103418155,0.6232709621105476,,,,PRUNED
399,0.6232975923187483,2023-04-26 13:54:51.305259,2023-04-26 13:54:52.363425,0 days 00:00:01.058166,0.5002895556097624,0.04832695507774001,0.020003528728349314,1.3127690418130686,0.19208394374422758,4,20,0.7368323750782341,0.6232975923187483,,,,PRUNED
365,0.6233620418362308,2023-04-26 13:54:10.073291,2023-04-26 13:54:11.173379,0 days 00:00:01.100088,0.674271372673338,0.07427137091968425,0.017485197303624838,0.7621383896430455,0.23314248151340655,5,16,0.6179178263911698,0.6233620418362308,,,,PRUNED
659,0.6234044425251842,2023-04-26 14:00:22.841095,2023-04-26 14:00:23.960409,0 days 00:00:01.119314,0.5672487113247962,0.09971538439124197,0.6506931785925476,0.3816519249874437,0.18585041504720745,4,1,0.5203581789955809,0.6234044425251842,,,,PRUNED
778,0.6234056994914037,2023-04-26 14:02:59.093427,2023-04-26 14:03:00.213627,0 days 00:00:01.120200,0.9095547877892973,0.23496386288014165,0.2361705218820688,1.488651726036302,0.23494743628867668,6,11,0.9259827634635274,0.6234056994914037,,,,PRUNED
578,0.6234752442754833,2023-04-26 13:58:39.432383,2023-04-26 13:58:40.525472,0 days 00:00:01.093089,0.6720778526144264,0.03290811791609864,0.03416678663594741,0.4583325492584469,0.24827343686825373,4,3,0.8857669047608584,0.6234752442754833,,,,PRUNED
862,0.6235417408464322,2023-04-26 14:04:56.651839,2023-04-26 14:04:57.754128,0 days 00:00:01.102289,0.5146448455839421,0.031238709226900675,0.010025359550214623,0.2713536687421277,0.24922160360908727,5,7,0.989479778306626,0.6235417408464322,,,,PRUNED
886,0.6236433849245883,2023-04-26 14:05:27.118830,2023-04-26 14:05:28.241717,0 days 00:00:01.122887,0.9353603901728218,0.01580074201803213,0.01937748262183258,0.3558076146328769,0.25687358565325885,4,8,0.6737464635449417,0.6236433849245883,,,,PRUNED
961,0.6236809845477872,2023-04-26 14:07:07.219411,2023-04-26 14:07:08.338612,0 days 00:00:01.119201,0.5089999559624521,0.02452214220736748,0.1568264629289606,1.336228772349344,0.2599454079316102,4,7,0.874585696874686,0.6236809845477872,,,,PRUNED
647,0.6236907384999006,2023-04-26 14:00:09.321183,2023-04-26 14:00:10.423285,0 days 00:00:01.102102,0.5349952750239155,0.03259764294010593,0.5625109624921882,0.8846548240502573,0.18716899386020833,4,7,0.6402235310730336,0.6236907384999006,,,,PRUNED
858,0.6237411789951645,2023-04-26 14:04:51.840884,2023-04-26 14:04:52.952723,0 days 00:00:01.111839,0.5342826219190474,0.02351665531789826,0.01212278471913389,0.3260517201386566,0.24568597710781329,5,8,0.9850641805120741,0.6237411789951645,,,,PRUNED
996,0.6238275579488082,2023-04-26 14:07:57.097620,2023-04-26 14:07:58.275212,0 days 00:00:01.177592,0.526964268443406,0.019093784461295782,0.9431080605316042,0.23154304754618854,0.24458208173280008,5,11,0.9617663085729169,0.6238275579488082,,,,PRUNED
761,0.6238431639183989,2023-04-26 14:02:36.403481,2023-04-26 14:02:37.688226,0 days 00:00:01.284745,0.520768610980526,0.15796504331744413,0.017733383355167096,1.5362467478189448,0.23805147066261018,14,10,0.997885689948925,0.6238431639183989,,,,PRUNED
984,0.6238577065062828,2023-04-26 14:07:39.704962,2023-04-26 14:07:40.819870,0 days 00:00:01.114908,0.9792840640711277,0.022005035588242145,0.8330981096475163,0.29919340546627066,0.24768841926627952,5,10,0.9630694739708766,0.6238577065062828,,,,PRUNED
604,0.623904898008658,2023-04-26 13:59:10.145259,2023-04-26 13:59:11.264459,0 days 00:00:01.119200,0.610545885451183,0.021490213436388062,0.02568952984694871,0.8211869022044048,0.24441906095927715,4,14,0.7713161169074854,0.623904898008658,,,,PRUNED
