number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_n_hidden_layers,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
110,1.0071028470993042,2023-04-24 16:55:58.213515,2023-04-24 16:56:04.923431,0 days 00:00:06.709916,0.0376776235995276,10,0.0003500688185826555,0.007578721188801559,3,0.9990099668502808,1.0071028470993042,,,PRUNED
386,1.0071579217910767,2023-04-24 17:18:25.896156,2023-04-24 17:18:30.291967,0 days 00:00:04.395811,0.009335858296682337,20,0.00013984419767871403,0.005335388508728105,3,1.0090992450714111,1.0071579217910767,,,PRUNED
440,1.0075242519378662,2023-04-24 17:22:32.440904,2023-04-24 17:22:36.488764,0 days 00:00:04.047860,0.014309226173186298,6,0.0003522262090159788,0.025017851959689964,1,1.0075242519378662,,,,PRUNED
33,1.0080314874649048,2023-04-24 16:50:25.666974,2023-04-24 16:50:31.739457,0 days 00:00:06.072483,0.042521229671105415,10,0.001073662558265001,0.011935883745206495,3,1.018816590309143,1.0013633966445923,1.0080314874649048,,PRUNED
113,1.0080889463424683,2023-04-24 16:56:13.972196,2023-04-24 16:56:17.319791,0 days 00:00:03.347595,0.022193845924760022,20,0.00022005892455503835,0.004748284402855187,3,1.01072359085083,1.0080889463424683,,,PRUNED
16,1.0083255767822266,2023-04-24 16:48:58.144198,2023-04-24 16:49:00.619883,0 days 00:00:02.475685,0.039229675556398017,24,0.0001822864116766144,0.006546318331950482,3,1.0083255767822266,,,,PRUNED
406,1.0084075927734375,2023-04-24 17:20:08.094223,2023-04-24 17:20:12.459269,0 days 00:00:04.365046,0.05004568838534339,2,0.00026848825539202756,0.009732661649954533,3,1.0084075927734375,,,,PRUNED
197,1.0087382793426514,2023-04-24 17:01:51.237949,2023-04-24 17:01:57.445457,0 days 00:00:06.207508,0.038577829261514734,12,0.00014089719802437274,0.0035438369233403754,2,1.0114985704421997,1.0024102926254272,1.0087382793426514,,PRUNED
184,1.0094280242919922,2023-04-24 17:00:16.269677,2023-04-24 17:00:18.106616,0 days 00:00:01.836939,0.007478324356038323,16,0.0003338730603340059,0.009008969426925653,3,1.014980673789978,1.0094280242919922,,,PRUNED
215,1.0095900297164917,2023-04-24 17:03:43.160849,2023-04-24 17:03:56.937445,0 days 00:00:13.776596,0.06494532001001811,16,0.0002798954508411755,0.0026559084576236796,3,1.004102349281311,0.9942233562469482,,,COMPLETE
207,1.0103086233139038,2023-04-24 17:02:46.466743,2023-04-24 17:02:49.298644,0 days 00:00:02.831901,0.04456841133162226,14,0.00031289381623672666,0.005133742150247911,3,1.0089856386184692,1.0103086233139038,,,PRUNED
107,1.0109758377075195,2023-04-24 16:55:46.177399,2023-04-24 16:55:49.438170,0 days 00:00:03.260771,0.04291837428504568,14,0.0001652311678131387,0.003270182367362115,3,1.0165703296661377,1.0109758377075195,,,PRUNED
391,1.011115550994873,2023-04-24 17:18:37.467154,2023-04-24 17:18:39.174099,0 days 00:00:01.706945,0.025267110476596473,8,0.0004630237672634819,0.003844996066431889,1,1.011115550994873,,,,PRUNED
133,1.011193871498108,2023-04-24 16:57:49.753394,2023-04-24 16:57:55.741603,0 days 00:00:05.988209,0.010589844547102066,34,0.000230669449001982,0.0048850873483662636,2,1.0020312070846558,1.011193871498108,,,PRUNED
483,1.0115469694137573,2023-04-24 17:27:07.199053,2023-04-24 17:27:10.701439,0 days 00:00:03.502386,0.014754348325254168,16,0.0002551995703758471,0.011747507200516668,3,1.0115469694137573,,,,PRUNED
315,1.0115768909454346,2023-04-24 17:12:40.876062,2023-04-24 17:12:43.410799,0 days 00:00:02.534737,0.00702953061191427,2,0.0003922722942099654,0.00834215270821378,3,1.0124495029449463,1.0115768909454346,,,PRUNED
338,1.011635422706604,2023-04-24 17:16:01.364256,2023-04-24 17:16:04.412505,0 days 00:00:03.048249,0.016180732589778216,6,0.0002933785398307738,0.021205913262319583,3,1.011635422706604,,,,PRUNED
443,1.0118088722229004,2023-04-24 17:22:42.488427,2023-04-24 17:23:04.410662,0 days 00:00:21.922235,0.04594123427653752,4,0.0003168117963062193,0.0066495299723869855,1,1.0118088722229004,,,,PRUNED
12,1.011942744255066,2023-04-24 16:48:20.896596,2023-04-24 16:48:51.437936,0 days 00:00:30.541340,0.030186683730382274,8,0.0002521244310960353,0.0018014494445721084,3,0.9991093277931213,0.9992462396621704,,,COMPLETE
389,1.01209557056427,2023-04-24 17:18:33.876156,2023-04-24 17:18:35.671784,0 days 00:00:01.795628,0.020209184793272456,2,0.001141376062122228,0.004577095487692601,2,1.01209557056427,,,,PRUNED
320,1.0121021270751953,2023-04-24 17:13:44.863625,2023-04-24 17:13:46.679995,0 days 00:00:01.816370,0.021285640151230516,6,0.000357475305767484,0.006250473903922029,3,1.0077043771743774,1.0121021270751953,,,PRUNED
18,1.012373447418213,2023-04-24 16:49:03.112304,2023-04-24 16:49:05.527501,0 days 00:00:02.415197,0.038234498147180246,14,0.00039864776375769193,0.0005671001271305414,2,1.012373447418213,,,,PRUNED
452,1.0123965740203857,2023-04-24 17:23:23.864549,2023-04-24 17:23:25.537251,0 days 00:00:01.672702,0.01109146642938669,4,0.0006215365078318048,0.021107933425308097,1,1.0123965740203857,,,,PRUNED
191,1.0124852657318115,2023-04-24 17:00:27.118985,2023-04-24 17:00:31.328623,0 days 00:00:04.209638,0.09039482586740953,24,0.0006263164196759516,0.015268533488822195,3,1.0124852657318115,,,,PRUNED
115,1.0125482082366943,2023-04-24 16:56:19.655334,2023-04-24 16:56:22.969540,0 days 00:00:03.314206,0.028653715781272005,6,0.0001540726173789169,0.0039335424807109805,3,1.0160919427871704,1.0125482082366943,,,PRUNED
219,1.012574553489685,2023-04-24 17:04:07.903380,2023-04-24 17:04:11.195436,0 days 00:00:03.292056,0.004149955082459295,12,0.0002524749827696208,0.008704700052976863,3,1.012574553489685,,,,PRUNED
365,1.0126320123672485,2023-04-24 17:17:33.453497,2023-04-24 17:17:35.216225,0 days 00:00:01.762728,0.04434385917045114,28,0.00014779846847463082,0.0022398568519968057,3,1.015523076057434,1.0126320123672485,,,PRUNED
199,1.0127540826797485,2023-04-24 17:01:58.651665,2023-04-24 17:02:06.120173,0 days 00:00:07.468508,0.03960089385560826,14,0.000853182896770839,0.005173207224664539,3,1.0127540826797485,,,,PRUNED
232,1.012821078300476,2023-04-24 17:04:56.795161,2023-04-24 17:05:03.535300,0 days 00:00:06.740139,0.05127294031273301,16,0.0010135440412253156,0.001831635936950718,3,1.0059523582458496,1.012821078300476,,,PRUNED
441,1.01296865940094,2023-04-24 17:22:36.489264,2023-04-24 17:22:38.293674,0 days 00:00:01.804410,0.01074695917140124,6,0.0003804549914735697,0.009205632891153984,3,1.01296865940094,,,,PRUNED
303,1.013168454170227,2023-04-24 17:10:29.196397,2023-04-24 17:10:36.031558,0 days 00:00:06.835161,0.06478399869943863,16,0.0013612559744491867,0.005004089501609675,3,1.0017240047454834,1.013168454170227,,,PRUNED
137,1.0132942199707031,2023-04-24 16:58:03.955482,2023-04-24 16:58:09.990952,0 days 00:00:06.035470,0.020230828369156018,26,0.0007403848665348263,0.008218273109801813,3,1.0132942199707031,,,,PRUNED
364,1.0133610963821411,2023-04-24 17:17:25.014598,2023-04-24 17:17:33.452996,0 days 00:00:08.438398,0.02266575041685055,8,0.00025051469792062247,0.018985712642753026,3,0.9963943362236023,,,,COMPLETE
76,1.0134310722351074,2023-04-24 16:53:25.607118,2023-04-24 16:53:28.352492,0 days 00:00:02.745374,0.016483838860665578,64,0.0003148033911582164,0.0024205374104927643,2,1.003846287727356,1.0134310722351074,,,PRUNED
444,1.0137858390808105,2023-04-24 17:23:04.411163,2023-04-24 17:23:08.456650,0 days 00:00:04.045487,0.0165383251051178,8,0.0004011394164519184,0.008400401330690145,1,1.0137858390808105,,,,PRUNED
134,1.0139188766479492,2023-04-24 16:57:55.742103,2023-04-24 16:57:58.812302,0 days 00:00:03.070199,0.04701588942934807,12,0.00036216754912201787,0.013723745924753191,2,1.0139188766479492,,,,PRUNED
262,1.0140013694763184,2023-04-24 17:07:26.175695,2023-04-24 17:07:29.143719,0 days 00:00:02.968024,0.015698390378911936,8,0.0012852370127112219,0.020381929495937177,2,1.0140013694763184,,,,PRUNED
77,1.014217734336853,2023-04-24 16:53:28.352992,2023-04-24 16:53:46.212811,0 days 00:00:17.859819,0.023463767262093958,4,0.0006955148769586385,0.008374787979794227,3,0.996262788772583,0.9956632852554321,,,COMPLETE
461,1.0142583847045898,2023-04-24 17:23:42.385391,2023-04-24 17:23:44.198462,0 days 00:00:01.813071,0.04098697648542634,6,0.00044158190612401786,0.016419332208978715,3,1.00748610496521,1.0142583847045898,,,PRUNED
326,1.0144637823104858,2023-04-24 17:14:18.799532,2023-04-24 17:14:22.121061,0 days 00:00:03.321529,0.025609171726485858,2,0.0002540147924801515,0.00791028534006735,3,1.0144637823104858,,,,PRUNED
415,1.0147716999053955,2023-04-24 17:20:41.305957,2023-04-24 17:20:43.106174,0 days 00:00:01.800217,0.006459929491930867,22,0.003957301297003623,0.0021032787295630325,3,1.00813889503479,1.0147716999053955,,,PRUNED
220,1.0147972106933594,2023-04-24 17:04:11.195935,2023-04-24 17:04:13.788072,0 days 00:00:02.592137,0.050262374398702035,14,0.0003998163177256707,0.0031381835230856196,3,1.0147972106933594,,,,PRUNED
144,1.014814853668213,2023-04-24 16:58:27.080235,2023-04-24 16:58:28.877975,0 days 00:00:01.797740,0.06724106775178426,8,0.0004205422380158627,0.004983148894035673,3,1.014814853668213,,,,PRUNED
136,1.0148475170135498,2023-04-24 16:58:00.501869,2023-04-24 16:58:03.954982,0 days 00:00:03.453113,0.005836214186897483,40,0.0006541283663586396,0.005977691199812684,3,1.0148475170135498,,,,PRUNED
312,1.0148879289627075,2023-04-24 17:12:18.767401,2023-04-24 17:12:21.867822,0 days 00:00:03.100421,0.028145796001832302,6,0.00037001064396118417,0.005494877132941099,3,1.0070483684539795,1.0148879289627075,,,PRUNED
217,1.015146255493164,2023-04-24 17:04:03.265340,2023-04-24 17:04:06.202217,0 days 00:00:02.936877,0.06842579737990527,10,0.00029937276169274615,0.004881398380610701,3,1.015146255493164,,,,PRUNED
105,1.0152400732040405,2023-04-24 16:55:37.157430,2023-04-24 16:55:43.986125,0 days 00:00:06.828695,0.034748249483917866,12,0.000290657795773536,0.004409040291568609,3,1.0152400732040405,,,,PRUNED
355,1.0152578353881836,2023-04-24 17:16:56.674213,2023-04-24 17:16:58.432044,0 days 00:00:01.757831,0.018600336271845614,6,0.00013777025509985466,0.00599894647702316,3,1.011250376701355,1.0152578353881836,,,PRUNED
352,1.0153005123138428,2023-04-24 17:16:51.363387,2023-04-24 17:16:53.128707,0 days 00:00:01.765320,0.041888012523290975,4,0.00022277905420266519,0.0072899871776924505,3,1.011596441268921,1.0153005123138428,,,PRUNED
68,1.01560640335083,2023-04-24 16:52:54.852202,2023-04-24 16:53:07.307646,0 days 00:00:12.455444,0.03812918042796291,20,0.0008576073244676906,0.0047063781921644916,3,1.0112837553024292,1.0021629333496094,0.993627667427063,,COMPLETE
420,1.0158849954605103,2023-04-24 17:21:03.935163,2023-04-24 17:21:05.750990,0 days 00:00:01.815827,0.024299929153594444,20,0.0003306583424454404,0.006232219881095608,3,1.0053514242172241,1.0158849954605103,,,PRUNED
25,1.0159912109375,2023-04-24 16:49:32.299697,2023-04-24 16:49:49.225722,0 days 00:00:16.926025,0.03315920889034788,8,0.0015315160645003403,0.005526539657807575,3,1.010664463043213,1.007199764251709,1.003432035446167,1.0159912109375,PRUNED
236,1.0159945487976074,2023-04-24 17:05:19.292261,2023-04-24 17:05:25.713472,0 days 00:00:06.421211,0.048139914998588024,14,0.0004290547086416772,0.005721642489533941,3,1.0013309717178345,1.0159945487976074,,,PRUNED
8,1.0165926218032837,2023-04-24 16:47:43.022519,2023-04-24 16:47:54.603921,0 days 00:00:11.581402,0.07177926377066264,46,0.0005066994372070878,0.013874270579656924,2,1.0250548124313354,,,,COMPLETE
337,1.0166083574295044,2023-04-24 17:15:58.918294,2023-04-24 17:16:01.363756,0 days 00:00:02.445462,0.056817338519543195,4,0.00020536105128183218,0.004035421070642048,3,1.0166083574295044,,,,PRUNED
492,1.0167531967163086,2023-04-24 17:27:58.517853,2023-04-24 17:27:59.949101,0 days 00:00:01.431248,0.06662877794360444,4,0.0019012248991826179,0.008378715139854543,3,1.0167531967163086,,,,PRUNED
171,1.016845703125,2023-04-24 16:59:35.844874,2023-04-24 16:59:37.464756,0 days 00:00:01.619882,0.014855352652193999,16,0.0006898752036821484,0.004297946544435644,2,1.016845703125,,,,PRUNED
313,1.016890048980713,2023-04-24 17:12:21.868822,2023-04-24 17:12:34.066309,0 days 00:00:12.197487,0.017948808444764364,4,0.000406888490711247,0.006780887174752081,3,0.9928558468818665,,,,COMPLETE
200,1.0169620513916016,2023-04-24 17:02:06.120673,2023-04-24 17:02:07.995553,0 days 00:00:01.874880,0.03487815164504575,10,0.00015539666494301642,0.004479376460921076,2,1.0169620513916016,,,,PRUNED
392,1.0173370838165283,2023-04-24 17:18:39.174600,2023-04-24 17:18:40.991561,0 days 00:00:01.816961,0.01775243598811156,14,0.008124131335814362,0.0072532568612269,2,1.0173370838165283,,,,PRUNED
97,1.0174797773361206,2023-04-24 16:54:48.104945,2023-04-24 16:54:54.760673,0 days 00:00:06.655728,0.041153388780894584,8,0.0006344183537852792,0.0024246197494145567,3,1.0141267776489258,1.001415729522705,1.0174797773361206,,PRUNED
368,1.0174986124038696,2023-04-24 17:17:37.866229,2023-04-24 17:17:39.670291,0 days 00:00:01.804062,0.06050280025444603,4,0.00018481024374221834,0.010277068855548363,3,1.0144463777542114,1.0174986124038696,,,PRUNED
149,1.0175015926361084,2023-04-24 16:58:36.599542,2023-04-24 16:58:37.491871,0 days 00:00:00.892329,0.03296861101124931,4,0.0003922185850827506,0.009144664533613529,3,1.0175015926361084,,,,PRUNED
477,1.0175093412399292,2023-04-24 17:26:46.616890,2023-04-24 17:26:48.604244,0 days 00:00:01.987354,0.02267515633214678,8,0.0012945658277138342,0.0019283477208083453,3,1.0175093412399292,,,,PRUNED
382,1.0175853967666626,2023-04-24 17:18:17.058243,2023-04-24 17:18:18.058658,0 days 00:00:01.000415,0.017340925838331762,4,0.00017524786279332722,0.006348545135140324,3,1.0175853967666626,,,,PRUNED
20,1.0176267623901367,2023-04-24 16:49:07.089672,2023-04-24 16:49:09.619238,0 days 00:00:02.529566,0.09816225659470801,8,0.00012009536736861415,0.01556200569912319,2,1.0176267623901367,,,,PRUNED
490,1.0177066326141357,2023-04-24 17:27:44.988747,2023-04-24 17:27:51.782534,0 days 00:00:06.793787,0.01778684709937675,14,0.0003562795252528038,0.003697147694234691,1,1.0177066326141357,,,,PRUNED
240,1.0177803039550781,2023-04-24 17:05:41.834964,2023-04-24 17:05:43.104795,0 days 00:00:01.269831,0.05559609738685082,26,0.0006486807153224844,0.002947456257518322,3,1.0177803039550781,,,,PRUNED
468,1.0178401470184326,2023-04-24 17:25:56.333337,2023-04-24 17:25:57.985226,0 days 00:00:01.651889,0.02919407738775165,8,0.00031935514456913955,0.0025623426199669185,3,1.0178401470184326,,,,PRUNED
96,1.0178570747375488,2023-04-24 16:54:45.198925,2023-04-24 16:54:48.104445,0 days 00:00:02.905520,0.046473215059391865,10,0.0013050993956669253,0.006326373258879258,3,1.0128577947616577,1.0178570747375488,,,PRUNED
48,1.0179578065872192,2023-04-24 16:51:36.386267,2023-04-24 16:51:39.292891,0 days 00:00:02.906624,0.03241984708159619,36,0.000270761483464041,0.005895140362178171,2,1.0179578065872192,,,,PRUNED
302,1.0179740190505981,2023-04-24 17:10:27.390079,2023-04-24 17:10:29.195897,0 days 00:00:01.805818,0.0680358446873415,2,0.0012481844996531095,0.033236713042047485,2,1.0179740190505981,,,,PRUNED
340,1.0180084705352783,2023-04-24 17:16:11.953462,2023-04-24 17:16:13.779282,0 days 00:00:01.825820,0.01442619302156644,2,0.00024350906772368093,0.0038682939985379087,3,1.0180084705352783,,,,PRUNED
385,1.0180957317352295,2023-04-24 17:18:24.141937,2023-04-24 17:18:25.895656,0 days 00:00:01.753719,0.012675648961556315,6,0.00897103063761741,0.006829633821374645,2,1.0123640298843384,1.0180957317352295,,,PRUNED
439,1.018117070198059,2023-04-24 17:22:30.761039,2023-04-24 17:22:32.440404,0 days 00:00:01.679365,0.004822445290644359,6,0.00033663347990253755,0.007396420940805704,1,1.018117070198059,,,,PRUNED
373,1.0182998180389404,2023-04-24 17:17:49.186020,2023-04-24 17:17:50.222076,0 days 00:00:01.036056,0.04047381000120686,24,0.00033699819335739685,0.032142809060295,3,1.0182998180389404,,,,PRUNED
211,1.0183532238006592,2023-04-24 17:03:12.035982,2023-04-24 17:03:15.130264,0 days 00:00:03.094282,0.03655979914875242,18,0.00010665695774593471,0.0024487800744068676,3,1.0183532238006592,,,,PRUNED
192,1.0184141397476196,2023-04-24 17:00:31.329123,2023-04-24 17:00:32.262356,0 days 00:00:00.933233,0.04187941398306149,54,0.0007151455866821549,0.016488912691001896,3,1.0184141397476196,,,,PRUNED
287,1.0184259414672852,2023-04-24 17:09:24.891072,2023-04-24 17:09:26.145736,0 days 00:00:01.254664,0.02609961263481044,4,0.0028621204748271053,0.015264081695455393,3,1.0184259414672852,,,,PRUNED
170,1.0185043811798096,2023-04-24 16:59:34.892373,2023-04-24 16:59:35.844374,0 days 00:00:00.952001,0.017298673168427474,18,0.0010118124663255571,0.005324218662233647,2,1.0185043811798096,,,,PRUNED
172,1.0185765027999878,2023-04-24 16:59:37.465256,2023-04-24 16:59:41.675376,0 days 00:00:04.210120,0.04052751241887473,46,0.008737764782754827,0.014402986234887501,2,1.0185765027999878,,,,PRUNED
71,1.018764853477478,2023-04-24 16:53:12.796860,2023-04-24 16:53:14.744826,0 days 00:00:01.947966,0.03038201533002104,14,0.0002130949544952089,0.001626063160263349,3,1.0110759735107422,1.018764853477478,,,PRUNED
259,1.0188007354736328,2023-04-24 17:07:20.334576,2023-04-24 17:07:23.269638,0 days 00:00:02.935062,0.07768503339535612,12,0.0006055919227134787,0.011695147631784069,2,1.0188007354736328,,,,PRUNED
116,1.0188286304473877,2023-04-24 16:56:22.970040,2023-04-24 16:56:24.748843,0 days 00:00:01.778803,0.026174300213274146,4,0.00026021622800541085,0.005964882391755233,3,1.008996844291687,1.0188286304473877,,,PRUNED
343,1.019019365310669,2023-04-24 17:16:17.754458,2023-04-24 17:16:20.047235,0 days 00:00:02.292777,0.01771221974850651,4,0.0002714308067718219,0.0068937738741018904,3,1.019019365310669,,,,PRUNED
361,1.019019603729248,2023-04-24 17:17:18.817192,2023-04-24 17:17:23.078003,0 days 00:00:04.260811,0.047448180054942016,2,0.00042744746841014196,0.026394271949873822,3,1.019019603729248,,,,PRUNED
305,1.0191043615341187,2023-04-24 17:11:18.424208,2023-04-24 17:11:20.077253,0 days 00:00:01.653045,0.06052609301451028,6,0.0002788436493065304,0.0068771952620625505,2,1.0191043615341187,,,,PRUNED
393,1.0192385911941528,2023-04-24 17:18:40.992061,2023-04-24 17:19:19.321050,0 days 00:00:38.328989,0.029356885923665567,6,0.0005798446797634091,0.017780405931178144,3,1.0192385911941528,,,,PRUNED
475,1.019276738166809,2023-04-24 17:26:37.902121,2023-04-24 17:26:39.667799,0 days 00:00:01.765678,0.0359557596983941,10,0.00019957821241640023,0.005659839047486211,3,1.019276738166809,,,,PRUNED
457,1.0193687677383423,2023-04-24 17:23:34.344900,2023-04-24 17:23:36.111689,0 days 00:00:01.766789,0.06366787825003113,22,0.002175998181361619,0.007808984143864787,2,1.0047543048858643,1.0193687677383423,,,PRUNED
299,1.0194708108901978,2023-04-24 17:10:18.404692,2023-04-24 17:10:19.737040,0 days 00:00:01.332348,0.057710596797513024,16,0.0012133667730485095,0.03144135177740001,2,1.0194708108901978,,,,PRUNED
433,1.019630789756775,2023-04-24 17:22:08.710514,2023-04-24 17:22:09.760248,0 days 00:00:01.049734,0.05390344247409804,18,0.0003034292999393714,0.004814579248857553,3,1.019630789756775,,,,PRUNED
346,1.0199809074401855,2023-04-24 17:16:30.155209,2023-04-24 17:16:31.554998,0 days 00:00:01.399789,0.008033540753957586,4,0.0003478556522337792,0.029596875118674204,3,1.0199809074401855,,,,PRUNED
13,1.020078420639038,2023-04-24 16:48:51.438435,2023-04-24 16:48:53.903856,0 days 00:00:02.465421,0.0586046250157999,18,0.00010127067709838231,0.022130848729040052,3,1.020078420639038,,,,PRUNED
148,1.020105242729187,2023-04-24 16:58:35.734312,2023-04-24 16:58:36.599042,0 days 00:00:00.864730,0.03671228817083903,12,0.0006540880249468861,0.010438892783038268,2,1.020105242729187,,,,PRUNED
176,1.0202264785766602,2023-04-24 17:00:01.754945,2023-04-24 17:00:02.716076,0 days 00:00:00.961131,0.03449660777859271,36,0.0005655229426287272,0.003502752178027421,2,1.0202264785766602,,,,PRUNED
178,1.0202995538711548,2023-04-24 17:00:04.370802,2023-04-24 17:00:05.257875,0 days 00:00:00.887073,0.012260751390488246,20,0.0002938503653955139,0.004462539062944867,3,1.0202995538711548,,,,PRUNED
322,1.0203347206115723,2023-04-24 17:13:50.329446,2023-04-24 17:13:52.131502,0 days 00:00:01.802056,0.01905054869182655,8,0.00033452359605066947,0.008921894526119365,3,1.0203347206115723,,,,PRUNED
347,1.0204957723617554,2023-04-24 17:16:31.555498,2023-04-24 17:16:34.645230,0 days 00:00:03.089732,0.02267477871215374,2,0.0002476493218336762,0.008180816848042694,3,1.0204957723617554,,,,PRUNED
40,1.020930290222168,2023-04-24 16:50:47.430074,2023-04-24 16:51:05.100283,0 days 00:00:17.670209,0.0512877746106455,16,0.00044799676755331484,0.005316581847090326,3,0.9980414509773254,0.996056318283081,,,COMPLETE
101,1.021138310432434,2023-04-24 16:55:29.952275,2023-04-24 16:55:32.204805,0 days 00:00:02.252530,0.037659190192264894,14,0.0002623882476514057,0.00333759975260476,3,1.0167073011398315,1.021138310432434,,,PRUNED
157,1.0212111473083496,2023-04-24 16:59:05.029968,2023-04-24 16:59:05.886022,0 days 00:00:00.856054,0.028393272988083883,14,0.0004767144670978999,0.003141937672458423,2,1.0212111473083496,,,,PRUNED
125,1.0217245817184448,2023-04-24 16:57:18.441065,2023-04-24 16:57:20.174822,0 days 00:00:01.733757,0.03565594830219902,18,0.0007394097268289718,0.005427906549508223,3,1.017931580543518,1.0217245817184448,,,PRUNED
412,1.0223726034164429,2023-04-24 17:20:34.340644,2023-04-24 17:20:35.255984,0 days 00:00:00.915340,0.014048783565234431,20,0.000983393144127088,0.0009653614281550406,3,1.0223726034164429,,,,PRUNED
163,1.0224758386611938,2023-04-24 16:59:25.231420,2023-04-24 16:59:26.222189,0 days 00:00:00.990769,0.03586077130571707,22,0.00020791230731892165,0.003369663758262159,2,1.0224758386611938,,,,PRUNED
321,1.0225273370742798,2023-04-24 17:13:46.680495,2023-04-24 17:13:50.328446,0 days 00:00:03.647951,0.023828113731521765,6,0.0003557916842132245,0.007653127519285228,3,1.0225273370742798,,,,PRUNED
448,1.0226389169692993,2023-04-24 17:23:11.162866,2023-04-24 17:23:15.139862,0 days 00:00:03.976996,0.050894326655771586,2,0.006952533304186564,0.023212782659417314,1,1.0226389169692993,,,,PRUNED
248,1.02269446849823,2023-04-24 17:06:01.392118,2023-04-24 17:06:13.996072,0 days 00:00:12.603954,0.03149112406496047,12,0.0013049831279078456,0.012805484333460251,3,0.999667763710022,,,,COMPLETE
269,1.0228270292282104,2023-04-24 17:07:47.737414,2023-04-24 17:07:51.063999,0 days 00:00:03.326585,0.0398610517791841,6,0.0007231582575806524,0.01080561157963332,3,1.0228270292282104,,,,PRUNED
445,1.0229954719543457,2023-04-24 17:23:08.457150,2023-04-24 17:23:09.399883,0 days 00:00:00.942733,0.01952499964058906,4,0.0004918813633202817,0.005624366876390558,3,1.0229954719543457,,,,PRUNED
446,1.0231928825378418,2023-04-24 17:23:09.399883,2023-04-24 17:23:10.292046,0 days 00:00:00.892163,0.008473129576295839,6,0.00041982188767526816,0.007297597072376042,1,1.0231928825378418,,,,PRUNED
311,1.023465871810913,2023-04-24 17:12:17.207107,2023-04-24 17:12:18.766902,0 days 00:00:01.559795,0.029480845456984497,4,0.0003003313075877235,0.0076208865083965144,3,1.023465871810913,,,,PRUNED
479,1.0235124826431274,2023-04-24 17:26:51.667787,2023-04-24 17:26:54.934503,0 days 00:00:03.266716,0.027801610346047667,12,0.00297701188662183,0.0031004430512562775,3,1.0045346021652222,1.0235124826431274,,,PRUNED
155,1.0235570669174194,2023-04-24 16:58:44.819013,2023-04-24 16:58:45.724229,0 days 00:00:00.905216,0.047551899938402996,40,0.005471376377699962,0.0062216202227322395,3,1.0235570669174194,,,,PRUNED
264,1.0237759351730347,2023-04-24 17:07:30.686223,2023-04-24 17:07:32.012553,0 days 00:00:01.326330,0.003599666371790014,18,0.00023201488922214801,0.036252265655544604,2,1.0237759351730347,,,,PRUNED
180,1.0237798690795898,2023-04-24 17:00:07.016455,2023-04-24 17:00:07.995454,0 days 00:00:00.978999,0.050097999118052204,4,0.00026240990487061286,0.009942524332900599,3,1.0237798690795898,,,,PRUNED
177,1.023791790008545,2023-04-24 17:00:02.716576,2023-04-24 17:00:04.370301,0 days 00:00:01.653725,0.05173604298148102,32,0.0009084671440133064,0.00064252821425727,3,1.023791790008545,,,,PRUNED
60,1.0238993167877197,2023-04-24 16:52:15.368398,2023-04-24 16:52:18.270290,0 days 00:00:02.901892,0.07167889194317068,2,0.00013632569773719083,0.010645604847267084,3,1.0188806056976318,1.0238993167877197,,,PRUNED
460,1.023953914642334,2023-04-24 17:23:41.393807,2023-04-24 17:23:42.384891,0 days 00:00:00.991084,0.015760401224327394,14,0.0003673219831212169,0.004394059229971416,3,1.023953914642334,,,,PRUNED
51,1.0239726305007935,2023-04-24 16:51:52.105966,2023-04-24 16:51:53.778084,0 days 00:00:01.672118,0.04949573245923848,6,0.0001974592861688544,0.008635577477292355,2,1.0239726305007935,,,,PRUNED
398,1.0240339040756226,2023-04-24 17:19:27.506809,2023-04-24 17:19:29.254919,0 days 00:00:01.748110,0.0006368706237217863,24,0.00033040827157014595,0.006761936756965769,2,1.0106853246688843,1.0240339040756226,,,PRUNED
145,1.0241533517837524,2023-04-24 16:58:28.878476,2023-04-24 16:58:33.114832,0 days 00:00:04.236356,0.03093043434632336,18,0.0008478351788091486,0.006260031406136327,3,1.0042524337768555,1.0029069185256958,1.0241533517837524,,PRUNED
201,1.0241702795028687,2023-04-24 17:02:07.996053,2023-04-24 17:02:09.242687,0 days 00:00:01.246634,0.005912356976663452,48,0.00013018434916305013,0.008003778682609146,3,1.0241702795028687,,,,PRUNED
496,1.0242708921432495,2023-04-24 17:28:08.044897,2023-04-24 17:28:09.799422,0 days 00:00:01.754525,0.06161153504900783,16,0.0002731392733392898,0.007276181692839771,3,1.0242708921432495,,,,PRUNED
42,1.0243871212005615,2023-04-24 16:51:07.488995,2023-04-24 16:51:08.794123,0 days 00:00:01.305128,0.027188057995732456,22,0.000788444648630089,0.000913233134671127,2,1.0243871212005615,,,,PRUNED
375,1.0244877338409424,2023-04-24 17:17:54.508355,2023-04-24 17:17:58.904027,0 days 00:00:04.395672,0.02707928854917871,4,0.0005478948845771504,0.028906642215415602,3,1.0244877338409424,,,,PRUNED
95,1.0245274305343628,2023-04-24 16:54:43.828688,2023-04-24 16:54:45.198425,0 days 00:00:01.369737,0.03106010377582536,22,0.0010554509897798736,0.011582052279141388,3,1.0245274305343628,,,,PRUNED
