number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,system_attrs_completed_rung_4,state
374,0.13343016803264618,2023-04-25 17:48:08.444500,2023-04-25 17:48:19.325242,0 days 00:00:10.880742,0.03770950354827003,22,0.0009708162001779901,0.031005303530247132,0.5,0.5,4,0.13343016803264618,,,,,PRUNED
465,0.12795615196228027,2023-04-25 17:59:31.411800,2023-04-25 17:59:36.815345,0 days 00:00:05.403545,0.005520406449359538,14,0.003328887919413389,0.02626526351363509,0.5,0.0,4,0.12795615196228027,,,,,PRUNED
18,0.12735199928283691,2023-04-25 16:25:30.008534,2023-04-25 16:25:33.947631,0 days 00:00:03.939097,0.06278307223361486,52,0.0023727348365331726,0.014606124767021304,1.0,3.5,1,0.12735199928283691,,,,,PRUNED
15,0.12589459121227264,2023-04-25 16:25:20.562977,2023-04-25 16:25:22.541750,0 days 00:00:01.978773,0.04330457481530586,50,0.0011333793587284654,0.00090486876999559,1.0,4.0,1,0.12589459121227264,,,,,PRUNED
291,0.1250169277191162,2023-04-25 17:35:46.316496,2023-04-25 17:35:56.506996,0 days 00:00:10.190500,0.0053670683979237035,66,0.000610011664537709,0.010789063389354035,0.6000000000000001,0.0,4,0.4502461850643158,0.1250169277191162,,,,PRUNED
430,0.12434954196214676,2023-04-25 17:55:54.778862,2023-04-25 17:56:05.232209,0 days 00:00:10.453347,0.00223572097176028,24,0.0005186419603467143,0.01410383540454806,0.7000000000000001,0.25,4,0.12434954196214676,,,,,PRUNED
60,0.12378445267677307,2023-04-25 16:32:55.565785,2023-04-25 16:32:57.096865,0 days 00:00:01.531080,0.021328886746737233,50,0.0013077425453604853,0.0013784061769957423,1.0,0.0,3,0.12378445267677307,,,,,PRUNED
478,0.12351454794406891,2023-04-25 18:01:15.509844,2023-04-25 18:01:17.148953,0 days 00:00:01.639109,0.004381225437380214,70,0.0011133857813143528,0.03693025132497905,0.6000000000000001,0.25,4,0.12351454794406891,,,,,PRUNED
324,0.12340262532234192,2023-04-25 17:41:33.181883,2023-04-25 17:41:42.522673,0 days 00:00:09.340790,0.0027874566175373617,14,0.0005971722388635033,0.004227381195785789,1.0,0.0,4,0.12340262532234192,,,,,PRUNED
47,0.12307591736316681,2023-04-25 16:30:00.432477,2023-04-25 16:30:10.223645,0 days 00:00:09.791168,0.02416191857555993,28,0.0020325006630264614,0.00563489269832254,0.0,0.75,2,0.12307591736316681,,,,,PRUNED
1,0.12295566499233246,2023-04-25 16:23:12.947180,2023-04-25 16:23:21.910186,0 days 00:00:08.963006,0.026369987803503893,66,0.005894706775606654,0.04396029491597701,0.1,0.75,3,0.12295566499233246,0.12295566499233246,0.12295566499233246,,,COMPLETE
459,0.12270951271057129,2023-04-25 17:59:05.906285,2023-04-25 17:59:15.947800,0 days 00:00:10.041515,0.018014499627768445,20,0.0006117008137910389,0.03010787630682738,0.6000000000000001,0.5,4,0.12270951271057129,,,,,PRUNED
219,0.12253924459218979,2023-04-25 17:23:26.093933,2023-04-25 17:23:28.527359,0 days 00:00:02.433426,0.001134789468902236,24,0.0005065676166007118,0.019361318978953542,0.6000000000000001,0.25,4,0.12253924459218979,,,,,PRUNED
497,0.12253924459218979,2023-04-25 18:04:42.331469,2023-04-25 18:04:45.966715,0 days 00:00:03.635246,0.04967497303699544,28,0.0006226036822946693,0.04710844621641949,0.6000000000000001,0.0,4,0.12253924459218979,,,,,PRUNED
314,0.12253924459218979,2023-04-25 17:39:45.419041,2023-04-25 17:39:55.853885,0 days 00:00:10.434844,0.028426635370169068,16,0.003482080509538872,0.024947405569593368,0.6000000000000001,0.0,4,0.12253924459218979,,,,,PRUNED
442,0.12253924459218979,2023-04-25 17:57:24.215688,2023-04-25 17:57:33.623211,0 days 00:00:09.407523,0.039348403119983805,22,0.0007982273264098606,0.032096026991238244,0.6000000000000001,0.0,4,0.12253924459218979,,,,,PRUNED
295,0.12253924459218979,2023-04-25 17:37:09.978309,2023-04-25 17:37:11.501025,0 days 00:00:01.522716,0.0026950103541046543,72,0.0006539102841634426,0.036193862008483874,0.6000000000000001,0.5,4,0.12253924459218979,,,,,PRUNED
58,0.12253924459218979,2023-04-25 16:31:55.172826,2023-04-25 16:32:11.257126,0 days 00:00:16.084300,0.03139441296958782,66,0.001570311735579046,0.006738939539410092,0.6000000000000001,0.75,4,0.42367023229599,0.4333571791648865,,,,COMPLETE
431,0.12253924459218979,2023-04-25 17:56:05.233209,2023-04-25 17:56:08.502270,0 days 00:00:03.269061,0.06200444429628883,58,0.0011238259498517328,0.04968586828085799,0.6000000000000001,0.0,4,0.12253924459218979,,,,,PRUNED
409,0.12253924459218979,2023-04-25 17:53:55.647111,2023-04-25 17:54:06.377362,0 days 00:00:10.730251,0.007478621759150254,36,0.0005280363229921016,0.043463906709990244,0.6000000000000001,0.0,4,0.12253924459218979,,,,,PRUNED
471,0.12253924459218979,2023-04-25 18:00:02.783336,2023-04-25 18:00:14.410517,0 days 00:00:11.627181,0.013745347054881191,78,0.0007518078085361402,0.03575724738242736,0.6000000000000001,2.75,4,0.12253924459218979,,,,,PRUNED
321,0.12253924459218979,2023-04-25 17:40:53.946368,2023-04-25 17:40:58.124797,0 days 00:00:04.178429,0.008330077729113374,10,0.0007268797934270218,0.04732729225498243,0.5,0.0,4,0.12253924459218979,,,,,PRUNED
11,0.12253924459218979,2023-04-25 16:24:16.444387,2023-04-25 16:24:19.737763,0 days 00:00:03.293376,0.09899587408693292,22,0.002893090700446356,0.005500803156352794,0.9,1.5,4,0.12253924459218979,,,,,PRUNED
413,0.12253924459218979,2023-04-25 17:54:11.877748,2023-04-25 17:54:15.318517,0 days 00:00:03.440769,0.043281787977772976,14,0.0007811833308201065,0.025525354549099905,0.7000000000000001,0.0,4,0.12253924459218979,,,,,PRUNED
8,0.12185054272413254,2023-04-25 16:23:58.031142,2023-04-25 16:24:08.805293,0 days 00:00:10.774151,0.031240765685128413,68,0.0014166210840728544,0.04826580751041777,0.9,0.25,3,0.12185054272413254,,,,,PRUNED
