number,value,datetime_start,datetime_complete,duration,params_l1_ratio,params_reg_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
305,0.5757078105409351,2023-05-02 14:26:31.829407,2023-05-02 14:26:32.838497,0 days 00:00:01.009090,0.5367876699516883,0.0018506836025649917,0.5757078105409351,,,,PRUNED
75,0.5757105281971701,2023-05-02 14:19:25.920365,2023-05-02 14:19:30.273006,0 days 00:00:04.352641,0.0016874447712850807,0.002615927129016431,0.5719278726636254,0.5715124799474873,0.5714443998786432,,COMPLETE
110,0.5757107140978044,2023-05-02 14:20:33.262218,2023-05-02 14:20:37.546190,0 days 00:00:04.283972,0.00044448774629564543,0.003144106404449992,0.5716728222669836,,,,COMPLETE
82,0.5757122675940205,2023-05-02 14:19:46.459453,2023-05-02 14:19:50.830102,0 days 00:00:04.370649,0.0022260028639764784,0.0026245217154957225,0.5719272317114664,0.5715157690259909,0.5714502014570924,,COMPLETE
234,0.5757183089505659,2023-05-02 14:24:49.535134,2023-05-02 14:24:53.834644,0 days 00:00:04.299510,0.0004347906346851133,0.002551414922630214,0.5714997126786444,0.5714191346701305,,,COMPLETE
332,0.5757223199248656,2023-05-02 14:27:04.009006,2023-05-02 14:27:08.438785,0 days 00:00:04.429779,0.0002394302278823598,0.0025308978119503037,0.5714959075158104,0.5714130775306013,,,COMPLETE
204,0.5757234190501589,2023-05-02 14:23:47.329943,2023-05-02 14:23:51.634623,0 days 00:00:04.304680,0.0008833012866103883,0.0025423600376772463,0.5715011123478972,0.571418947289634,,,COMPLETE
424,0.57572802437166,2023-05-02 14:29:05.708078,2023-05-02 14:29:10.041654,0 days 00:00:04.333576,0.0010157878439110636,0.0025268657144326156,0.5719415926634578,0.5714997327272688,0.5714158298972817,,COMPLETE
76,0.5757301521791195,2023-05-02 14:19:30.273507,2023-05-02 14:19:34.587551,0 days 00:00:04.314044,0.0014597364637277538,0.0031928752740244585,0.5717174078156304,,,,COMPLETE
74,0.5757327002268979,2023-05-02 14:19:21.622528,2023-05-02 14:19:25.919864,0 days 00:00:04.297336,0.00041673226903592153,0.002502754051097739,0.5714073614862797,,,,COMPLETE
196,0.5757373691347009,2023-05-02 14:23:29.164447,2023-05-02 14:23:33.492040,0 days 00:00:04.327593,0.000744836001633987,0.002494266355167281,0.5719485877831928,0.5714953916595041,0.5714070262447526,,COMPLETE
92,0.5757440203452816,2023-05-02 14:20:00.601545,2023-05-02 14:20:04.982072,0 days 00:00:04.380527,0.001910541549835337,0.0024944737996142785,0.5715026333533358,0.5714127425574602,,,COMPLETE
11,0.5757566963330865,2023-05-02 14:17:39.197559,2023-05-02 14:17:43.413543,0 days 00:00:04.215984,0.005865267036035959,0.002526862915287375,0.5715208288315802,0.5714372017768673,,,COMPLETE
226,0.5757652330080583,2023-05-02 14:24:33.982488,2023-05-02 14:24:38.343124,0 days 00:00:04.360636,0.0007469887910387732,0.0024181772778875577,0.5719686841365011,0.5714909784217291,0.5713928024154733,,COMPLETE
81,0.5757661353104028,2023-05-02 14:19:42.160545,2023-05-02 14:19:46.458954,0 days 00:00:04.298409,0.014709616860513051,0.0028225033505778602,0.5715837826726069,,,,COMPLETE
161,0.5757729975351187,2023-05-02 14:22:16.240791,2023-05-02 14:22:20.540133,0 days 00:00:04.299342,0.015953281633207986,0.0028543276203856958,0.5716007646469149,,,,COMPLETE
141,0.5757815572407881,2023-05-02 14:21:35.965664,2023-05-02 14:21:40.300665,0 days 00:00:04.335001,0.016458157101525456,0.0027492618764052355,0.5716129896878083,0.5715801509719345,,,COMPLETE
201,0.5757819196620445,2023-05-02 14:23:41.024346,2023-05-02 14:23:45.317423,0 days 00:00:04.293077,0.012210082496384356,0.002564263460804371,0.57154825465398,0.5714815819117042,,,COMPLETE
100,0.5757933690801135,2023-05-02 14:20:15.716590,2023-05-02 14:20:20.053575,0 days 00:00:04.336985,0.01874631536460601,0.0027533217392420434,0.571585613300701,,,,COMPLETE
281,0.5757945975152903,2023-05-02 14:25:58.902777,2023-05-02 14:26:03.335903,0 days 00:00:04.433126,0.0002726219700840125,0.002343563461181804,0.5714666224123376,0.5713716067971872,,,COMPLETE
252,0.575795840619854,2023-05-02 14:25:21.637350,2023-05-02 14:25:22.681133,0 days 00:00:01.043783,0.4618990195633975,0.0028103744435937334,0.575795840619854,,,,PRUNED
182,0.5758017245462171,2023-05-02 14:22:54.644891,2023-05-02 14:22:58.980641,0 days 00:00:04.335750,0.003758411290439791,0.002372860674464802,0.5719876531459852,0.5715098744336041,0.5714010246266025,,COMPLETE
435,0.5758058849726565,2023-05-02 14:29:27.349382,2023-05-02 14:29:31.769951,0 days 00:00:04.420569,0.02078383860317373,0.0029320407778445972,0.5716593922838754,,,,COMPLETE
497,0.5758069877698512,2023-05-02 14:30:47.485861,2023-05-02 14:30:51.744011,0 days 00:00:04.258150,0.01662982851437641,0.0025623312246625665,0.5715727104368548,0.5715073229697668,,,COMPLETE
199,0.5758074362898559,2023-05-02 14:23:35.649123,2023-05-02 14:23:39.985121,0 days 00:00:04.335998,0.015347656693938845,0.0025350401259238717,0.5714930921032899,,,,COMPLETE
214,0.5758080513771775,2023-05-02 14:24:11.337675,2023-05-02 14:24:15.658594,0 days 00:00:04.320919,0.00015368164444810992,0.0023125827204223564,0.5714485195169124,0.5713601485434078,,,COMPLETE
272,0.5758089027631422,2023-05-02 14:25:45.918541,2023-05-02 14:25:50.305419,0 days 00:00:04.386878,0.016978161763803942,0.0025620979280636465,0.5715088587730824,,,,COMPLETE
359,0.5758089397668175,2023-05-02 14:27:39.662689,2023-05-02 14:27:40.693505,0 days 00:00:01.030816,0.4915687459681061,0.0024371039883457754,0.5758089397668175,,,,PRUNED
183,0.5758089477695834,2023-05-02 14:22:58.981143,2023-05-02 14:23:03.222708,0 days 00:00:04.241565,0.005785453405879979,0.0023813894778551494,0.571515534467294,0.571408395122211,,,COMPLETE
247,0.5758117041212184,2023-05-02 14:25:09.845683,2023-05-02 14:25:14.162457,0 days 00:00:04.316774,0.01776930417894328,0.0025685029468101484,0.5715795807249965,0.571512217278217,,,COMPLETE
123,0.5758118852169257,2023-05-02 14:21:00.249939,2023-05-02 14:21:04.476383,0 days 00:00:04.226444,0.02103430293473167,0.0027063197335659038,0.5715810122718854,,,,COMPLETE
313,0.5758139648450388,2023-05-02 14:26:40.495453,2023-05-02 14:26:44.883129,0 days 00:00:04.387676,0.02085980453837676,0.0026824215059386104,0.5715762570524708,,,,COMPLETE
241,0.5758228146571968,2023-05-02 14:25:00.016333,2023-05-02 14:25:04.261655,0 days 00:00:04.245322,0.016732461186437612,0.002503494593718,0.5714866688245398,,,,COMPLETE
151,0.5758250602376263,2023-05-02 14:21:59.323126,2023-05-02 14:22:03.530746,0 days 00:00:04.207620,0.0242167665161775,0.0027961125449638756,0.5716164186909168,,,,COMPLETE
221,0.5758252877501707,2023-05-02 14:24:21.967212,2023-05-02 14:24:26.347641,0 days 00:00:04.380429,0.019263301560341197,0.002541924296635472,0.5720033105167522,0.571585359220463,0.5715109188497062,,COMPLETE
430,0.5758264339490369,2023-05-02 14:29:15.617081,2023-05-02 14:29:19.916807,0 days 00:00:04.299726,0.00010923091235964908,0.0022807073879069356,0.5719625318344947,0.5714552580214982,0.5713604386181057,,COMPLETE
148,0.5758297501417995,2023-05-02 14:21:53.003280,2023-05-02 14:21:57.375661,0 days 00:00:04.372381,0.024393894620784406,0.0029269098660727444,0.5716811409308816,,,,COMPLETE
121,0.5758300603190806,2023-05-02 14:20:54.866573,2023-05-02 14:20:59.238844,0 days 00:00:04.372271,0.022861618070354826,0.002647058966558014,0.5715706639017593,,,,COMPLETE
222,0.5758309728656551,2023-05-02 14:24:26.348141,2023-05-02 14:24:30.667319,0 days 00:00:04.319178,0.020746887597588397,0.0025572656429761606,0.5720128171970911,0.5715957441656595,0.5715246820984817,,COMPLETE
93,0.5758343755095574,2023-05-02 14:20:04.982573,2023-05-02 14:20:09.401975,0 days 00:00:04.419402,0.023104672772886102,0.0026208183180580105,0.5720298940075035,0.5716214393991347,0.5715617918469429,,COMPLETE
417,0.5758405322931471,2023-05-02 14:28:54.627253,2023-05-02 14:28:59.099341,0 days 00:00:04.472088,0.017721097717396404,0.002463180256348348,0.5715764018544482,0.571482183493019,,,COMPLETE
162,0.5758465690158193,2023-05-02 14:22:20.540634,2023-05-02 14:22:24.876536,0 days 00:00:04.335902,0.01605293982567975,0.002422531793162283,0.5714651517723158,,,,COMPLETE
101,0.5758479204248134,2023-05-02 14:20:20.054076,2023-05-02 14:20:24.436509,0 days 00:00:04.382433,0.018213720321831047,0.0024448268801669083,0.5720101074115337,0.5715784966596369,0.5714776410573384,,COMPLETE
138,0.5758555249023857,2023-05-02 14:21:29.418154,2023-05-02 14:21:33.733274,0 days 00:00:04.315120,0.025782708272339652,0.0025917840792545137,0.5716330807720816,0.5715605057866099,,,COMPLETE
323,0.5758600966582583,2023-05-02 14:26:54.361248,2023-05-02 14:26:55.363488,0 days 00:00:01.002240,0.3053982619213973,0.0010881251731589786,0.5758600966582583,,,,PRUNED
187,0.5758631037823305,2023-05-02 14:23:12.908986,2023-05-02 14:23:17.376069,0 days 00:00:04.467083,0.015014546773095607,0.002372861361300846,0.5715711060596473,0.5714522804075892,,,COMPLETE
259,0.5758781119095284,2023-05-02 14:25:28.995548,2023-05-02 14:25:33.311975,0 days 00:00:04.316427,0.00024390351768457984,0.002200017494982796,0.5720135938846154,0.571474139205296,0.5713655171103108,,COMPLETE
184,0.5758835077934201,2023-05-02 14:23:03.223208,2023-05-02 14:23:07.526416,0 days 00:00:04.303208,0.002916137064645781,0.002214201241236579,0.5714814181064706,0.5713796176326652,,,COMPLETE
73,0.5758867163065112,2023-05-02 14:19:17.246211,2023-05-02 14:19:21.622027,0 days 00:00:04.375816,0.029167367893451,0.0025366666563383156,0.5719768065886467,0.5716366000935231,0.5715543357715618,,COMPLETE
193,0.5758948965902063,2023-05-02 14:23:22.606513,2023-05-02 14:23:26.957639,0 days 00:00:04.351126,0.01737487451855972,0.002331907737921594,0.5714544144057547,,,,COMPLETE
250,0.5759044392971959,2023-05-02 14:25:16.217422,2023-05-02 14:25:20.611583,0 days 00:00:04.394161,0.00018170806770133343,0.002163653974857016,0.5720433601803907,0.5714865921596687,0.5713702717224274,,COMPLETE
352,0.5759068023644498,2023-05-02 14:27:29.329349,2023-05-02 14:27:33.641900,0 days 00:00:04.312551,5.310028965078918e-05,0.0021596856342594975,0.5720474095919899,0.5714878627332108,0.5713703593093651,,COMPLETE
146,0.5759108241989352,2023-05-02 14:21:47.765256,2023-05-02 14:21:52.023051,0 days 00:00:04.257795,0.00020425839087623906,0.002155465840774656,0.5713718392985634,,,,COMPLETE
173,0.5759210636766788,2023-05-02 14:22:38.573657,2023-05-02 14:22:42.799813,0 days 00:00:04.226156,0.0010200051771077773,0.0021476970510201274,0.572054450504543,0.5714955105353285,0.5713771828123272,,COMPLETE
131,0.5759383394064936,2023-05-02 14:21:18.333491,2023-05-02 14:21:22.569438,0 days 00:00:04.235947,0.022024276667030267,0.0022923810987641267,0.5720798000794228,0.5716184546843567,0.5714743141502133,,COMPLETE
407,0.5759447837470768,2023-05-02 14:28:43.885771,2023-05-02 14:28:45.108526,0 days 00:00:01.222755,0.20484829046707154,0.004852192831916877,0.5759447837470768,,,,PRUNED
154,0.5759540745391701,2023-05-02 14:22:05.694121,2023-05-02 14:22:09.969602,0 days 00:00:04.275481,0.00013866440423390496,0.002101696142231691,0.5713839555707019,,,,COMPLETE
370,0.5759659080889729,2023-05-02 14:27:51.075092,2023-05-02 14:27:55.488917,0 days 00:00:04.413825,0.017717468094448297,0.0022121044148448715,0.5714585940974901,,,,COMPLETE
474,0.5759802266992047,2023-05-02 14:30:19.422900,2023-05-02 14:30:20.402201,0 days 00:00:00.979301,0.07693109084234456,0.0061198813721152065,0.5759802266992047,,,,PRUNED
420,0.5759808118663593,2023-05-02 14:29:01.112559,2023-05-02 14:29:02.151911,0 days 00:00:01.039352,0.567265554676672,0.0015290577451038663,0.5759808118663593,,,,PRUNED
466,0.5759906043371664,2023-05-02 14:30:04.235849,2023-05-02 14:30:08.624839,0 days 00:00:04.388990,0.0495977693400868,0.0026145049152324303,0.5717107530002192,,,,COMPLETE
418,0.5759914617704717,2023-05-02 14:28:59.099839,2023-05-02 14:29:00.093246,0 days 00:00:00.993407,0.14663490533692697,0.005405273717494753,0.5759914617704717,,,,PRUNED
31,0.57602137327559,2023-05-02 14:18:06.372145,2023-05-02 14:18:10.675860,0 days 00:00:04.303715,0.05460483109065551,0.0025952014349254556,0.5717678659133149,0.5717309510173327,,,COMPLETE
267,0.5760429864683231,2023-05-02 14:25:40.681411,2023-05-02 14:25:41.665627,0 days 00:00:00.984216,0.34368738303298374,0.004039826713473049,0.5760429864683231,,,,PRUNED
209,0.5760583238781108,2023-05-02 14:23:59.350778,2023-05-02 14:24:03.679608,0 days 00:00:04.328830,1.9007635298513154e-05,0.0019909716131776057,0.5722463294111197,0.5715879067321284,0.5714220650513847,,COMPLETE
10,0.5760617903957468,2023-05-02 14:17:35.024427,2023-05-02 14:17:39.197059,0 days 00:00:04.172632,0.03211576892149981,0.002169252913559623,0.5720980729739715,0.5716883557595902,0.5715347109540991,,COMPLETE
373,0.5760744559743253,2023-05-02 14:27:57.685587,2023-05-02 14:28:02.044901,0 days 00:00:04.359314,0.0008785879338756184,0.0019795983656166432,0.5715962800399466,0.5714304051895138,,,COMPLETE
462,0.5760859259394072,2023-05-02 14:29:59.637376,2023-05-02 14:30:00.867623,0 days 00:00:01.230247,0.240487144811681,0.004626090655854809,0.5760859259394072,,,,PRUNED
165,0.5760879833729082,2023-05-02 14:22:26.982367,2023-05-02 14:22:31.319354,0 days 00:00:04.336987,0.0009449392622374569,0.0019673150161277813,0.5716055212323791,0.5714361740583604,,,COMPLETE
392,0.5760910884732108,2023-05-02 14:28:24.239805,2023-05-02 14:28:28.676895,0 days 00:00:04.437090,0.00048153839745269456,0.0019627735547701145,0.5722875121638328,0.5716141053716681,0.5714384288372687,,COMPLETE
185,0.5760916686461626,2023-05-02 14:23:07.526916,2023-05-02 14:23:11.858508,0 days 00:00:04.331592,0.001540166687957061,0.0019665530634621234,0.5716065561388578,0.571438987782396,,,COMPLETE
454,0.5761206860271939,2023-05-02 14:29:51.067627,2023-05-02 14:29:52.142023,0 days 00:00:01.074396,0.4880455669643863,0.002644028828509228,0.5761206860271939,,,,PRUNED
378,0.5761215715252802,2023-05-02 14:28:06.164400,2023-05-02 14:28:10.594960,0 days 00:00:04.430560,0.04381246891885745,0.002168623467522222,0.5715876559924067,,,,COMPLETE
421,0.5761224623380176,2023-05-02 14:29:02.151911,2023-05-02 14:29:03.381132,0 days 00:00:01.229221,0.49314819573884766,0.002933747562861853,0.5761224623380176,,,,PRUNED
484,0.5761459495392789,2023-05-02 14:30:29.954358,2023-05-02 14:30:34.350547,0 days 00:00:04.396189,0.016867499238395943,0.001992016978990237,0.5715210955595211,,,,COMPLETE
45,0.5761460702527983,2023-05-02 14:18:28.251154,2023-05-02 14:18:32.476865,0 days 00:00:04.225711,0.04193198385976919,0.0021187480193391316,0.571710084283477,0.5715860260130633,,,COMPLETE
44,0.5761534426498137,2023-05-02 14:18:23.975737,2023-05-02 14:18:28.250657,0 days 00:00:04.274920,0.04572527788176585,0.002135307246400386,0.5717640469127112,0.5716072305053406,,,COMPLETE
434,0.5761913674568585,2023-05-02 14:29:23.040096,2023-05-02 14:29:27.348881,0 days 00:00:04.308785,3.6697185307612385e-06,0.001875234613554413,0.5714813501824801,,,,COMPLETE
127,0.5762288766029763,2023-05-02 14:21:07.837055,2023-05-02 14:21:12.122838,0 days 00:00:04.285783,0.03835559973486627,0.0020054932218532702,0.57173835503424,0.5716122335447988,,,COMPLETE
108,0.5762386506041861,2023-05-02 14:20:31.209415,2023-05-02 14:20:32.224108,0 days 00:00:01.014693,0.016011320123482987,0.0010389840706353955,0.5762386506041861,,,,PRUNED
70,0.5762730527309011,2023-05-02 14:19:07.425489,2023-05-02 14:19:11.682058,0 days 00:00:04.256569,0.07323294039367592,0.002146350619187812,0.5717389591310568,,,,COMPLETE
16,0.5762760392130193,2023-05-02 14:17:50.522011,2023-05-02 14:17:51.516044,0 days 00:00:00.994033,0.0034449843210313663,0.006996624867246217,0.5762701271809347,0.5762760392130193,,,PRUNED
336,0.5762770019849733,2023-05-02 14:27:11.757831,2023-05-02 14:27:12.971604,0 days 00:00:01.213773,0.3954751844380051,0.0036984530645767888,0.5762770019849733,,,,PRUNED
476,0.5762977993822076,2023-05-02 14:30:21.399339,2023-05-02 14:30:22.689126,0 days 00:00:01.289787,0.5864702187050074,0.0022416833025134474,0.5762977993822076,,,,PRUNED
56,0.5763312047970254,2023-05-02 14:18:49.589435,2023-05-02 14:18:53.901638,0 days 00:00:04.312203,0.029596321768623368,0.001868837340650649,0.5723010374719268,0.5717863317254777,0.5716288429595852,,COMPLETE
79,0.5763333073162253,2023-05-02 14:19:36.769421,2023-05-02 14:19:37.798123,0 days 00:00:01.028702,0.06400715246194974,0.006474956311576053,0.5763333073162253,,,,PRUNED
337,0.5763818004813067,2023-05-02 14:27:12.972103,2023-05-02 14:27:14.003212,0 days 00:00:01.031109,0.12138428922781079,0.0007142389836381471,0.5763818004813067,,,,PRUNED
449,0.5764142350398721,2023-05-02 14:29:45.343042,2023-05-02 14:29:46.408994,0 days 00:00:01.065952,0.5051579058038955,0.002931326261685409,0.5764142350398721,,,,PRUNED
51,0.5764202674890458,2023-05-02 14:18:37.809670,2023-05-02 14:18:42.109144,0 days 00:00:04.299474,0.02868810737349029,0.0018012479518345463,0.5719427463731291,0.5716881709180113,,,COMPLETE
115,0.5764343396986917,2023-05-02 14:20:45.094045,2023-05-02 14:20:49.474505,0 days 00:00:04.380460,0.09309860804115903,0.002058748075105704,0.5718730771148733,,,,COMPLETE
254,0.5764378715562297,2023-05-02 14:25:23.729093,2023-05-02 14:25:24.719182,0 days 00:00:00.990089,0.5441425595634315,0.002467869697210918,0.5764378715562297,,,,PRUNED
329,0.57645063288602,2023-05-02 14:27:00.699954,2023-05-02 14:27:01.753545,0 days 00:00:01.053591,0.017911705138378527,0.006992639676299338,0.57645063288602,,,,PRUNED
17,0.5764843782777311,2023-05-02 14:17:51.516545,2023-05-02 14:17:52.533272,0 days 00:00:01.016727,0.16475635967235558,0.005522578864424494,0.5764843782777311,,,,PRUNED
374,0.5764957310017585,2023-05-02 14:28:02.045902,2023-05-02 14:28:03.036652,0 days 00:00:00.990750,0.44251588815816023,0.0034213268653955076,0.5764957310017585,,,,PRUNED
456,0.5765282187608283,2023-05-02 14:29:53.205262,2023-05-02 14:29:54.199455,0 days 00:00:00.994193,0.573507773154754,0.0020869001769935574,0.5765282187608283,,,,PRUNED
179,0.5765332429393999,2023-05-02 14:22:48.200701,2023-05-02 14:22:49.241898,0 days 00:00:01.041197,0.6200709780685021,0.0016469565789058527,0.5765332429393999,,,,PRUNED
53,0.5767124846760104,2023-05-02 14:18:43.282352,2023-05-02 14:18:44.248266,0 days 00:00:00.965914,0.03477913170894331,0.007031900619955358,0.5767124846760104,,,,PRUNED
422,0.5768380127811851,2023-05-02 14:29:03.381632,2023-05-02 14:29:04.644986,0 days 00:00:01.263354,0.6583310181449022,0.00208027216919165,0.5768380127811851,,,,PRUNED
72,0.576839843968807,2023-05-02 14:19:12.861610,2023-05-02 14:19:17.246211,0 days 00:00:04.384601,0.11331084935170191,0.0017421168810946967,0.5720706875928055,,,,COMPLETE
357,0.5768663745534146,2023-05-02 14:27:37.660414,2023-05-02 14:27:38.629098,0 days 00:00:00.968684,0.04714383177155217,0.0009508329229407719,0.5768663745534146,,,,PRUNED
12,0.5769624385986335,2023-05-02 14:17:43.414042,2023-05-02 14:17:47.552926,0 days 00:00:04.138884,0.01335410881917265,0.0014580273583643603,0.5719765047740696,,,,COMPLETE
457,0.577054125714925,2023-05-02 14:29:54.199953,2023-05-02 14:29:55.283672,0 days 00:00:01.083719,0.5386774552480009,0.00308625832488485,0.577054125714925,,,,PRUNED
42,0.5771684960873539,2023-05-02 14:18:21.737291,2023-05-02 14:18:22.981588,0 days 00:00:01.244297,0.506214901930316,0.0035926866308038513,0.5771684960873539,,,,PRUNED
87,0.5772735684947842,2023-05-02 14:19:55.435676,2023-05-02 14:19:56.425272,0 days 00:00:00.989596,0.00278574057130569,0.0077247575919995575,0.5772735684947842,,,,PRUNED
498,0.5773116613303629,2023-05-02 14:30:51.745011,2023-05-02 14:30:52.733258,0 days 00:00:00.988247,0.5929120212957462,0.0029431441853943366,0.5773116613303629,,,,PRUNED
331,0.5773957247472574,2023-05-02 14:27:02.789745,2023-05-02 14:27:04.008506,0 days 00:00:01.218761,0.6070633235966987,0.0031140046256850004,0.5773957247472574,,,,PRUNED
438,0.5773976018157019,2023-05-02 14:29:33.747792,2023-05-02 14:29:34.739494,0 days 00:00:00.991702,0.4106193311258326,0.004261666151693218,0.5773976018157019,,,,PRUNED
499,0.5774951978530576,2023-05-02 14:30:52.733761,2023-05-02 14:30:53.953031,0 days 00:00:01.219270,0.5230423631790901,0.0036722038662529463,0.5774951978530576,,,,PRUNED
365,0.5775169297646636,2023-05-02 14:27:45.807179,2023-05-02 14:27:46.878396,0 days 00:00:01.071217,0.71650172130223,0.0013233135463539844,0.5775169297646636,,,,PRUNED
0,0.57786812174385,2023-05-02 14:17:00.338107,2023-05-02 14:17:04.545669,0 days 00:00:04.207562,0.346756069675324,0.0025254117608099432,,,,,COMPLETE
382,0.5779056940808168,2023-05-02 14:28:13.794726,2023-05-02 14:28:14.785421,0 days 00:00:00.990695,0.6881760599228401,0.00253237676006239,0.5779056940808168,,,,PRUNED
58,0.5779707532478519,2023-05-02 14:18:54.864228,2023-05-02 14:18:55.839312,0 days 00:00:00.975084,0.09166024151261362,0.0008196429152269332,0.5779707532478519,,,,PRUNED
488,0.5782705834003773,2023-05-02 14:30:37.645776,2023-05-02 14:30:38.648996,0 days 00:00:01.003220,0.35966006384944965,0.005050823248188648,0.5782705834003773,,,,PRUNED
54,0.5786052252460147,2023-05-02 14:18:44.248766,2023-05-02 14:18:48.574202,0 days 00:00:04.325436,0.07856434307789345,0.001010438055101518,0.573347944511006,,,,COMPLETE
452,0.5789236749846537,2023-05-02 14:29:48.776114,2023-05-02 14:29:50.010381,0 days 00:00:01.234267,0.017235417931727174,0.000349789440495842,0.5789236749846537,,,,PRUNED
149,0.5789391563355687,2023-05-02 14:21:57.376161,2023-05-02 14:21:58.345879,0 days 00:00:00.969718,0.35951417171528444,0.005378112683042925,0.5789391563355687,,,,PRUNED
419,0.5790399037025925,2023-05-02 14:29:00.093747,2023-05-02 14:29:01.112059,0 days 00:00:01.018312,0.039373182609397914,0.00852767014046739,0.5790399037025925,,,,PRUNED
493,0.5791448645097728,2023-05-02 14:30:42.920554,2023-05-02 14:30:44.134035,0 days 00:00:01.213481,0.4786121691279813,0.00044997268930861586,0.5791448645097728,,,,PRUNED
18,0.5793459995156633,2023-05-02 14:17:52.533772,2023-05-02 14:17:53.486354,0 days 00:00:00.952582,0.28426974314431386,0.0007659114090633567,0.5793459995156633,,,,PRUNED
265,0.5793563092871646,2023-05-02 14:25:38.257611,2023-05-02 14:25:39.483674,0 days 00:00:01.226063,0.3166871338941903,0.00039010417233089717,0.5793563092871646,,,,PRUNED
120,0.5795028668266639,2023-05-02 14:20:53.869180,2023-05-02 14:20:54.866072,0 days 00:00:00.996892,0.12548320001423507,0.007637151448336917,0.5795028668266639,,,,PRUNED
271,0.5798438947683006,2023-05-02 14:25:44.942794,2023-05-02 14:25:45.918041,0 days 00:00:00.975247,0.3994990992128336,0.005533990744366358,0.5798438947683006,,,,PRUNED
333,0.5804212177824772,2023-05-02 14:27:08.439285,2023-05-02 14:27:09.490363,0 days 00:00:01.051078,0.01893313040154909,0.00048509480599336747,0.5804212177824772,,,,PRUNED
24,0.5804683000767267,2023-05-02 14:17:58.849913,2023-05-02 14:17:59.809123,0 days 00:00:00.959210,0.07205242648882315,0.0007095097415463159,0.5804683000767267,,,,PRUNED
469,0.580894172068012,2023-05-02 14:30:10.749680,2023-05-02 14:30:11.730976,0 days 00:00:00.981296,0.7641982962649891,0.0034114404772289434,0.580894172068012,,,,PRUNED
354,0.5809325814690844,2023-05-02 14:27:34.703268,2023-05-02 14:27:35.702915,0 days 00:00:00.999647,0.06863323375912346,0.009382908415102422,0.5809325814690844,,,,PRUNED
69,0.5813544617426372,2023-05-02 14:19:06.440679,2023-05-02 14:19:07.425489,0 days 00:00:00.984810,0.02172161487653946,0.0007214560141670319,0.5813544617426372,,,,PRUNED
355,0.5815283081547904,2023-05-02 14:27:35.703418,2023-05-02 14:27:36.685189,0 days 00:00:00.981771,0.8253313501441527,0.002865962585872778,0.5815283081547904,,,,PRUNED
494,0.5815381512416058,2023-05-02 14:30:44.134536,2023-05-02 14:30:45.129127,0 days 00:00:00.994591,0.0845273679588499,0.0006524912333538699,0.5815381512416058,,,,PRUNED
7,0.5815389659236555,2023-05-02 14:17:24.890008,2023-05-02 14:17:29.343188,0 days 00:00:04.453180,0.6479336825924904,0.0011199517322610251,0.5774484508888271,0.5772552234695657,0.5768835520592658,,COMPLETE
460,0.5816650318176547,2023-05-02 14:29:57.592374,2023-05-02 14:29:58.612150,0 days 00:00:01.019776,0.6439435256773332,0.0006107024897479668,0.5816650318176547,,,,PRUNED
218,0.5822762579178435,2023-05-02 14:24:18.943494,2023-05-02 14:24:19.927703,0 days 00:00:00.984209,0.8297326231081366,0.0033142761104994096,0.5822762579178435,,,,PRUNED
475,0.5823672447871172,2023-05-02 14:30:20.402702,2023-05-02 14:30:21.399339,0 days 00:00:00.996637,0.8518941173712645,0.002797546620090712,0.5823672447871172,,,,PRUNED
27,0.5826566878125394,2023-05-02 14:18:02.028873,2023-05-02 14:18:03.051400,0 days 00:00:01.022527,0.0012538857437448675,0.0004199826603919894,0.5826566878125394,,,,PRUNED
491,0.5832568020573223,2023-05-02 14:30:40.689391,2023-05-02 14:30:41.909341,0 days 00:00:01.219950,0.4139720641218781,0.007252583256046414,0.5832568020573223,,,,PRUNED
15,0.5845612295640679,2023-05-02 14:17:49.547423,2023-05-02 14:17:50.521512,0 days 00:00:00.974089,0.1561668290153106,0.0005136949270864786,0.5845612295640679,,,,PRUNED
400,0.584653394684882,2023-05-02 14:28:36.441715,2023-05-02 14:28:37.426363,0 days 00:00:00.984648,0.5766000620818026,0.0066629800840204735,0.584653394684882,,,,PRUNED
34,0.5846689325989364,2023-05-02 14:18:12.886355,2023-05-02 14:18:13.911458,0 days 00:00:01.025103,0.14663048026260606,0.01040631642950504,0.5846689325989364,,,,PRUNED
303,0.5856296288676809,2023-05-02 14:26:29.616400,2023-05-02 14:26:30.621167,0 days 00:00:01.004767,0.14191834504516904,0.011026365301260334,0.5856296288676809,,,,PRUNED
50,0.585647940601992,2023-05-02 14:18:36.841849,2023-05-02 14:18:37.809168,0 days 00:00:00.967319,0.04593732062484293,0.0005539560587330717,0.585647940601992,,,,PRUNED
401,0.5857295426628205,2023-05-02 14:28:37.426863,2023-05-02 14:28:38.428464,0 days 00:00:01.001601,0.47121584662803,0.007675065112421692,0.5857295426628205,,,,PRUNED
292,0.5859306180102034,2023-05-02 14:26:17.600726,2023-05-02 14:26:18.574315,0 days 00:00:00.973589,0.7226409113979928,0.006162068461065002,0.5859306180102034,,,,PRUNED
30,0.5862102506242033,2023-05-02 14:18:05.388932,2023-05-02 14:18:06.372145,0 days 00:00:00.983213,0.24376940331737101,0.010073498939078832,0.5862102506242033,,,,PRUNED
