number,value,datetime_start,datetime_complete,duration,params_l1_ratio,params_reg_strength,user_attrs_n_epochs,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
3,0.973557673761074,2023-07-10 14:25:50.354862,2023-07-10 14:25:51.509910,0 days 00:00:01.155048,0.7036950744199706,0.0160024805525921,,0.973557673761074,,,,PRUNED
322,0.9788278172936392,2023-07-10 14:35:49.848079,2023-07-10 14:35:51.339657,0 days 00:00:01.491578,0.24355908428421463,0.03310221160982761,,0.9788278172936392,,,,PRUNED
216,0.981984411676911,2023-07-10 14:32:47.173255,2023-07-10 14:32:48.374415,0 days 00:00:01.201160,0.16808092769864533,0.04309793472498429,,0.981984411676911,,,,PRUNED
484,0.9873501812993545,2023-07-10 14:39:50.225656,2023-07-10 14:39:51.428274,0 days 00:00:01.202618,0.18650942141287555,0.04486371918119785,,0.9873501812993545,,,,PRUNED
459,0.9878264741149657,2023-07-10 14:39:09.691911,2023-07-10 14:39:10.827525,0 days 00:00:01.135614,0.0002846672611971357,0.2497329035018857,,0.9878264741149657,,,,PRUNED
387,0.9991984729423283,2023-07-10 14:37:28.913642,2023-07-10 14:37:30.357076,0 days 00:00:01.443434,0.15700366441750657,0.09299900285744893,,0.9991984729423283,,,,PRUNED
8,0.9996413812019102,2023-07-10 14:26:04.004878,2023-07-10 14:26:05.116971,0 days 00:00:01.112093,0.9113637931825765,0.018052848428813988,,0.9996413812019102,,,,PRUNED
454,0.9996950411494848,2023-07-10 14:39:03.351204,2023-07-10 14:39:04.596714,0 days 00:00:01.245510,0.24047726482503445,0.06773310175176162,,0.9996950411494848,,,,PRUNED
271,0.999793545237499,2023-07-10 14:34:21.447875,2023-07-10 14:34:22.694475,0 days 00:00:01.246600,0.22258462419630048,0.4774223360919673,,0.999793545237499,,,,PRUNED
14,0.9997971614891326,2023-07-10 14:26:17.751218,2023-07-10 14:26:18.945820,0 days 00:00:01.194602,0.11322622077414643,0.41203650893642324,,0.9997971614891326,,,,PRUNED
274,0.999800573372543,2023-07-10 14:34:25.252047,2023-07-10 14:34:26.542425,0 days 00:00:01.290378,0.24054393851480715,0.3464199419111069,,0.999800573372543,,,,PRUNED
470,0.9998387338339951,2023-07-10 14:39:29.814276,2023-07-10 14:39:30.926913,0 days 00:00:01.112637,0.32656921536100264,0.15114245021354944,,0.9998387338339951,,,,PRUNED
9,0.9998733456959494,2023-07-10 14:26:05.117471,2023-07-10 14:26:06.213362,0 days 00:00:01.095891,0.39240312695000745,0.12064382747629708,,0.9998733456959494,,,,PRUNED
4,0.9998903471273355,2023-07-10 14:25:51.510410,2023-07-10 14:25:52.633107,0 days 00:00:01.122697,0.8779857558783234,0.04222700781389659,,0.9998903471273355,,,,PRUNED
5,0.9999266316544159,2023-07-10 14:25:52.633107,2023-07-10 14:25:58.022592,0 days 00:00:05.389485,0.25626250306569587,0.0984598134488295,1.0,0.9998873311660407,,,,COMPLETE
447,0.9999955617396932,2023-07-10 14:38:54.611227,2023-07-10 14:38:56.196096,0 days 00:00:01.584869,0.9683899118470503,0.0223873425024082,,0.9999955617396932,,,,PRUNED
